GENE_SYMBOL	EXPRESSION_VALUE
KCNMB1	541
SNORA11D	0
FAM83A	0
TMEM194A	782
OR2L13	16
MIR485	0
SNHG6	13362
CACNB3	468
SACM1L	3270
DAB2IP	86
GTPBP5	1561
SRPK1	3000
PI16	732
PPID	3246
LOC285577	0
SHROOM4	31
MTRNR2L7	0
EFNB2	21
FLJ42393	2
TMEM218	1727
SALL4	2
FAM181A	0
MAP3K11	24066
FOXJ1	60
MAGT1	10589
PRPF40A	7198
MIR30B	0
PKD2	736
NIPAL1	7
SAR1B	3387
C19orf43	23232
AKAP5	238
PHF19	5229
CCNK	7924
RSPH4A	46
CDR2L	40
GAST	0
MIR4304	0
EFHD1	153
NEDD9	6591
RSRC2	4632
SLC18A3	0
FAM120AOS	3251
FAM120C	650
FMNL2	1206
FOXR2	0
MIR3157	0
S100A13	172
DMRTC1	0
CCT3	16288
CCDC67	0
IGFL1	0
EMX2OS	1
POGK	5306
SH3GL2	0
HMG20A	2187
WDR82	23139
BMI1	326
FLJ40194	7
VNN3	540
SLC25A41	4
CCR8	51
SEMA3D	11
NPTN	10548
AKR1C3	456
MIR449C	0
AACS	1617
QTRT1	1644
SLC25A11	8070
ACVR1	2471
MRPL45	3121
LOC151658	0
ALPI	0
LOC100192426	0
SLC19A2	190
MEGF11	1
PTPLAD1	1698
SEC61G	4819
FAM38B	0
BMP8B	247
CRAT	3071
KRTAP6-3	0
ROBO3	456
SERPINB11	0
DKFZp686K1684	0
PCOLCE	150
GPR176	6
CDC42EP3	15895
SLTM	8329
AFAP1-AS1	34
DUXA	0
CTSB	84454
FOSL2	19575
MIR503	0
ANGPTL4	7
GCFC1-AS1	237
CLINT1	8769
ADRBK2	10935
TSEN15	2920
VIT	17
DNAJC16	1948
FAM96B	4421
RFXAP	889
PROP1	0
IFIT3	1667
OPALIN	0
MIR4785	26
GGCT	1669
COMMD3-BMI1	7760
B9D2	726
SCGB1D4	0
ATP7B	77
C16orf93	16
HPS6	3355
C6orf35	2134
SLC25A24	6507
MCM2	1369
HNRNPK	34661
TNNC1	63
EXT1	2934
MIR543	0
FBXL20	3064
TIPIN	246
MIR643	0
RAET1K	0
A2MP1	2
GBP4	14887
SORCS3	66
CHRNB2	6
SNORD116-26	0
NDUFS8	3991
DEPTOR	273
OR2T29	0
GSR	11998
ACAA2	5138
CREM	1943
C17orf39	1913
C7	0
LOC148709	6
TAF5	629
EXOG	522
WDR81	8507
OR2W3	55
ITGB1BP1	3580
MT1M	1
COL4A3BP	5798
LOC100506835	0
TPD52L3	0
POLB	1520
KLHL7	2167
CYP4F2	1
LOC645212	831
OR8D2	0
KIF4B	15
MIR101-1	0
GLYCTK	880
MDGA2	1
LOC100506422	0
SMPD3	1091
KIAA0319L	6236
OR2T8	1
PRB3	2
CHODL	36
HIST1H2BH	136
ZNF681	507
KRTAP5-7	2
SLC25A39	9780
FLJ31813	19
CACNB1	545
ZNF99	1
PKHD1L1	330
LOC100506469	135
TOR2A	4366
PHKG1	18
LAMB2P1	86
ISX	0
PCGF1	1154
ZNHIT1	5287
IL1RAP	1237
LOC727982	0
ACTL6A	1887
NUAK1	133
FCN1	344903
TRMT61A	2222
MAN2A2	6470
MIR188	0
YPEL5	30862
EPHB2	1235
CEND1	15
METAP1	3867
MAP2K2	10098
S1PR3	3505
PDE4C	0
RCHY1	3566
SPICE1	535
B3GAT3	4360
SLC29A2	369
SAMD9	5144
EAPP	5745
VSTM2L	8
LOC100132987	0
SNORD115-36	0
PDHA2	147
INHBB	15
PRRT1	69
CXADR	20
SCUBE2	43
TXLNA	4621
LRFN3	1062
C19orf48	2507
CRB2	97
USP37	1528
RBM42	7429
GATSL1	0
SCARNA20	0
COPS8	2006
SPINK14	0
OR4P4	0
CORO2A	2036
KBTBD13	0
TAPBP	37466
VCX	0
MIR4789	0
KCTD21	781
KLK10	0
LOC100506548	3437
TYROBP	75051
LIMS3L	0
COPS2	10700
EGLN1	9027
ERH	6219
SPATA13	9645
C10orf107	0
MRO	1
RC3H1	6197
RILP	1672
C9orf174	230
DEFA1	0
TIMM44	2079
FAM35B	6
SNAR-A8	0
CD274	273
EIF3E	37706
MAGEC2	0
CLTCL1	227
GANAB	31885
RAX2	1
ISOC2	1607
OR6C70	0
CHD3	29525
SYNPO2	36
GNA15	6929
UTP14A	1775
PPP2R2C	2
GRIN3B	6
C8orf38	354
GALNTL2	0
SNX8	3094
LOC149837	81
GCDH	1908
