GENE_SYMBOL	EXPRESSION_VALUE
ADAM9	1847
ZNF501	37
SNORD115-39	0
NCKAP1L	8441
NDUFS3	1538
ANKDD1A	314
IER3	6860
PREX1	24421
ELAVL4	0
LRPAP1	5277
ANKRD36B	132
SRSF11	7925
COLEC11	1
MAD2L2	1251
ZFP3	125
RTN3	4338
FLG2	0
C14orf2	2745
C1orf68	0
NDUFA8	379
LOC100144602	0
CIC	6925
FAM63A	584
HIRIP3	525
NPFF	31
MAGEL2	0
PAX2	1
KRT79	1
MIR421	0
PNN	7097
TPMT	1189
C15orf17	1807
MIR4435-1	0
SPRED3	7
EID2	803
A1CF	1
PRAMEF1	0
CBX5	2324
SNORD114-28	0
XPNPEP1	2611
FAM19A2	35
PDE3A	10
ZNF433	90
SIVA1	1657
PCDHGC5	2
POTEH	0
SNAR-B1	0
KLK6	0
GNRHR	5
NRSN1	0
SNRPB	6534
ZMYM6NB	618
C1orf180	0
SNORA14B	6
CYP4F12	0
ZNF382	75
ZNF527	383
ARID1A	12872
PLSCR1	2845
IRF2BP1	982
ST7OT3	3
SLC22A16	68
MIR518F	0
SPINT3	0
DSC1	104
SMAD9	9
AFAP1	1126
RPS6KC1	1329
C2orf27B	0
EIF4E3	4601
PARN	1880
MYADML	4
TMEM164	3181
PACS1	10431
GLI2	0
ZNF550	217
PRUNE	1070
C6orf7	0
UXT	3399
ECHDC2	721
VAV3	3110
LYZL2	0
ART5	0
COMP	4
CCBE1	0
SP110	3380
PSG8	0
MIR4745	2
FAM167B	8
PRPF18	2238
KRT80	7
LOC641746	0
KRTAP4-12	0
WDR66	20
FBLL1	1
LOC100506233	81
HSPA14	1198
USP27X	189
DAP	3809
LOC121952	5
RASGEF1C	1
C9orf53	0
GPR37L1	3
POLR1E	1417
MOGAT1	0
ELL2	3748
PAX6	132
MIR1276	1
PARP10	5576
NUMBL	330
ACTR3BP2	0
FASTKD2	1491
GYG1	2403
ATXN3	1615
DUPD1	1
MIR512-2	0
C19orf25	726
LOC730101	16
CEACAM22P	0
TMEM79	225
GPR25	26
CLIP4	2204
