GENE_SYMBOL	EXPRESSION_VALUE
KIAA0947	10328
ZNF772	232
FKBP1A	17276
C15orf42	90
WDR93	4
SLC18A1	111
TMEM99	393
DEFB114	0
ALDH5A1	1221
ADAMTS9	0
KIAA1908	579
CCL27	9
ZBTB9	521
SFSWAP	5532
MMP11	257
LOC100288346	7
CDCA7L	1906
LOC100507421	37
LRRC8A	6196
CCDC108	0
DCUN1D5	2592
TRIM25	11135
HSD3B2	0
LOC646324	10
MIR1260B	0
OXR1	6961
C16orf88	577
HAVCR1	81
CCDC114	60
TMED3	5604
TMCO7	3658
MIR3654	0
PLIN5	55
SRSF6	23140
MIR1193	0
SAMD8	6093
PHF8	8185
GLOD5	0
PRSS3	7
ZNF408	1535
LOC100131289	119
LMBR1	4235
RGR	0
MAP1LC3B2	2257
ITPA	3995
C10orf105	1407
MIR4326	0
IQCF1	0
ABCC13	2
SCARNA11	0
CBR3	653
LGI3	0
BAX	10043
AZU1	117
SNAR-A7	0
KRT24	0
FLVCR2	4486
LOC100507391	0
SOX18	7
STX6	6176
ZC3H11A	9015
HEATR3	2524
FHDC1	73
CASP12	5
CCT8	10588
OPRL1	2300
NARFL	2155
SPDYE7P	8
MRPL37	5296
XPR1	5154
NOP14	7046
VWA5B2	10
FAM182A	6
KIR2DL3	483
VIM	291104
ERBB3	60
LOC144571	178
AMDHD1	125
ZNF251	1359
CCDC86	2454
ECT2L	79
CEACAM6	1
RAET1E	0
NEU2	0
MIR592	0
KIAA0895	153
GAGE12E	0
A4GALT	27
UPRT	2244
FYN	37078
PTPRU	70
THAP9	438
CBWD1	630
PAX5	2324
RPS6KL1	351
OBSCN	10203
RUNX1	14386
OR52A1	0
PATL2	729
MIR19B1	0
ST3GAL6	1300
APOE	37
SLC43A1	1705
LOC100289211	2
MAST4	2858
DNAH11	20
RTN4IP1	742
MKI67	1547
LOC647323	1
SNORA11C	0
OR8D4	0
ST5	167
ZG16	0
VSTM5	0
FCGR1A	640
ZFP36L2	242582
WHAMMP2	894
GRIN2A	0
ARL6IP5	43802
ATP6V0A4	0
SLC25A25	7435
GRP	0
DYRK2	18145
KIAA1377	531
MCRS1	6724
KIAA1199	82
LOC644669	0
ARHGAP21	2823
XRCC3	1200
C16orf92	0
SLC9B2	1071
WDR75	2575
TTPA	0
DNAH17	243
LOC100506393	1
CXCL6	0
TTC19	3934
CTBP1	24772
ZNF223	481
AGL	2948
DOK5	0
BSG	37001
ALG13	4884
AP3D1	20432
PLCG2	9414
BTBD19	246
TMEM187	913
APOL2	4171
ACOT13	1653
HYOU1	17979
OR2M1P	0
C3orf58	5260
HSD11B2	19
LOC254128	619
NXPH1	0
LOC400958	18
C12orf68	826
C1orf88	51
FLJ26245	0
LRRC40	2333
GYPC	12988
C2CD2	1101
TUBGCP2	12579
HSPA2	1563
LOC285501	0
FTSJ3	6886
SPRR2G	0
MYO18A	14597
FLT1	85
KTI12	2678
AGAP9	0
PELO	1128
MME	85
GPR112	0
PLVAP	208
SCGN	0
ZNF490	979
MIR196A1	0
RGL4	1263
ACTR10	5008
CXorf59	0
RASL11A	964
CTSC	27712
KRTAP12-4	0
LOC100505478	3
MIR4802	0
FAM158A	535
