GENE_SYMBOL	EXPRESSION_VALUE
VEPH1	49
C8orf39	127
TNNI3K	0
MSL3	6612
OTX1	2
C11orf92	33
LOC100507246	4038
ASF1A	2125
GPR150	93
GABRB3	9
ANO6	12062
SART1	10452
COIL	1662
NPFFR2	0
OR2J3	0
ZNF101	3470
LMOD2	60
USP15	15745
SNORA10	167
NR4A1	44654
FUT11	2182
LELP1	0
FKBPL	331
COL4A4	438
SCARA5	30
TMEM201	1072
CD151	3718
TXNDC9	846
XG	6
NVL	2028
KCNMB3	108
CRISP1	0
LOC729737	548
LOC254312	0
SCARNA15	3
UGT2B11	0
CHMP2A	4186
CACNA1H	463
EID1	13450
RHOC	8196
ZNF187	1290
BTN2A2	1769
ZNF605	1081
ANKRD23	591
CPSF7	9461
MIR330	0
GOLGA6A	0
FN1	130
KIF22	3665
C7orf51	88
MCC	694
WNT7A	1164
ARID2	9441
KATNAL1	1554
GPRC5B	211
GLIS3	355
TGIF2LX	0
ISLR2	0
LOC100134259	10
LOC728537	65
SNORA2B	31
GPD1L	3123
ADCY8	0
LOC150381	244
COX6B1	6583
CHPF2	8031
MLLT11	537
DAB1	45
STAMBP	2679
HAVCR2	2712
OR13H1	0
FAM75C2	1
MIR4661	0
PTGIS	1
SEC16B	61
DDX3Y	21
RNU86	163
C12orf40	6
RPL4	83892
TULP2	354
FAM100B	15705
CUTC	1899
GOLGA6L5	41
ZNF548	3240
TOMM22	4021
BTAF1	7420
HBEGF	6509
FCAMR	1
RHOF	884
SNORD22	731
TMEM104	2446
PARD6B	467
GIMAP1	6476
QTRTD1	2376
AADACL2	1
ARMC3	6
COG1	3021
ATF6B	13360
RASSF7	2316
LOC100505893	0
IL17RE	150
SLC7A13	0
CLECL1	246
KANK3	493
RTL1	0
FAM71F1	0
TRIM64	0
CACNA1A	85
SPATA5L1	763
NLRP9	32
JMY	8997
HMGCS1	4130
RPL13AP6	1181
TRIM16	282
ADCK1	578
MIR196A2	0
KLHL35	49
MIR3175	16
ZNF542	604
CXCR5	3949
PNMA2	23
PCP4L1	5
PHF7	413
SNORA55	116
NIPA1	2326
ARTN	10
NPB	32
LYAR	2602
LOC100288122	140
SLIT2	19
EMX1	5
CXCL17	5
MCM10	74
AMDHD2	1708
C15orf56	6
SIPA1L1	8126
C1QL2	0
FOXRED1	1085
ETV4	52
ATRX	18662
MAMSTR	50
RPS2P32	114
KCNIP1	0
REEP5	9264
LOC399753	11
C19orf70	1791
DUSP2	46191
FAM105B	6195
SNORA43	0
C1orf74	30
MIR449A	0
C11orf42	6
TMEM196	0
MIR4321	0
KCTD16	3
MIR761	0
MRS2P2	329
ACHE	22
PPM1H	452
UTS2D	20
KIAA0195	7919
TMEM175	1873
MSL1	13336
LOC256880	38
CES4A	332
ZNF776	2132
RPL13AP5	0
AMY1C	0
CXorf18	0
NUB1	7528
TMC7	10
TNFRSF11A	184
CECR2	70
DVL1	4281
ZNF638	9987
HAR1B	88
MIR1972-1	3
LYSMD3	3008
DEC1	0
VPS4B	6947
CAPN13	0
SLC39A9	5418
LONRF1	1714
CLDN7	102
DDIT4L	7
SNORD116-1	3
LOC441454	33
AMZ1	44
ZMYM3	3561
MLXIPL	4
FAM153C	25
IQCF3	0
EIF4E2	2533
GRIK1	36
PPIAL4A	0
RBM18	2793
ACOT1	56
APOC1	6
KDELC1	37
RPS23	65583
SHD	80
C9orf41	1126
HSPE1-PHOCN	826
PKD2L1	7
TTC7A	15493
CCDC37	17
SENP7	8030
ZC3H7A	9526
C20orf30	5002
C10orf2	900
SNORA60	4
C2CD4D	65
PPP6R2	8377
FLJ31485	0
KIR3DL3	27
LOC339529	6
SNORD83A	100
PRIM2	801
PPP2R3A	211
DNAH14	26
LOC348840	18
EIF1	134724
OTUB2	453
NGF	0
TDRD5	0
FAM110A	3105
OR52M1	0
LOC100506474	0
F13A1	13507
ARHGAP27	16021
ISYNA1	983
GABPB1	1889
ERVV-1	0
SEC61A2	632
TCTN3	2113
C1orf9	6817
FGF16	0
TBL3	2351
METTL16	5934
TNFRSF10B	10260
RILPL1	294
SLC9A8	4497
DUSP5	8715
ACRV1	2
CREB3L2	7231
SLC26A6	1471
C5orf49	0
SLC35D2	2503
HMMR	115
TRIM49L2	0
SDCBP2	67
ATP8A2	58
C13orf27	413
PRRX1	1
DCLK3	2
INCENP	1636
ST18	13
C8orf41	419
C15orf58	196
CEP164	4915
HIST1H3J	3
CD48	48448
ECSIT	3307
TYMS	155
RALGAPA1	1796
C10orf27	1
PLAGL2	5419
SFTA2	2
IL4I1	244
PPP2R2B	1138
C8orf42	24
ETV1	34
LOC283432	0
CCDC90B	1404
IL15RA	812
ADCY2	3
PPIP5K2	5291
LOC339593	0
KRT85	2
MIR512-1	0
COL15A1	20
OR8H3	0
LOC100268168	52
RAMP1	172
LOC728323	270
CDRT7	0
TMEM56-RWDD3	39
WDR38	12
PKN1	30269
ARFGEF2	10830
NPW	5
TAF9B	1921
ATG16L2	8869
PNPLA8	6636
HOXB2	1327
NPBWR2	2
ANKMY2	1209
GGPS1	1570
DPEP2	5011
KRTAP6-1	0
BHLHE23	0
SEPT7	11955
C2orf81	388
ADCY6	94
RPS15AP10	70
BRAT1	3926
BRIX1	1601
ALLC	0
ZNF619	578
MAPK9	3891
FAM192A	2987
ABCC1	15123
SLC5A9	29
MIR4474	0
COX19	3681
PPIAL4D	0
MIR371B	0
LYSMD4	785
PRDM2	16104
S100A12	4888
MGLL	1145
CARM1	3146
ITGBL1	0
CEACAM21	510
EIF2AK1	10722
ABCC9	0
MIR489	0
NCF4	3858
STAC2	5
KIAA1383	220
CCL8	4
EEF1DP3	129
C12orf61	138
PKIA	1735
CFHR5	0
FAM178B	50
FAM165B	854
ZFC3H1	8471
PEX12	351
RBM25	14930
SPATA2	3126
POGLUT1	2164
RNF44	18515
HCG26	1034
C20orf108	3337
GTF2F1	8547
TICAM2	150
NMS	0
ASB1	3464
FLJ46300	0
TAF2	4132
SLCO4C1	1582
TRIP4	2408
OR1F1	1
LRP5	397
PSMD9	4087
USP34	33569
DNAH7	36
MIR521-2	0
ATG9B	639
XRN1	12060
LOC339975	4
ILDR2	52
SNORD72	9
LILRA1	3718
SH2B3	17759
PNPLA2	13372
MPV17L	8
LOC255130	23
GABPA	2754
WDR18	1894
C1orf61	21
CHCHD1	670
SPG20	3591
PREP	4268
FBXO28	3996
CTU1	390
SSPO	364
CASKIN1	5
TLL1	0
KCNG2	28
MIR658	20
FAM189B	1718
SEMA4F	1089
USP14	4473
FBXL14	2878
ZNF846	475
CYB561D1	3442
LOC440895	0
KPNA2	5861
MC3R	0
RPA2	4288
APOBEC3H	171
HNRNPF	20037
LOC146880	3397
PDX1	0
SNORD23	100
C1orf192	135
FLJ21408	24
C11orf30	4889
MIR2681	0
KRT25	0
TBC1D2	2957
MIR938	0
DUSP12	1417
HLA-C	315816
GLIPR1L1	13
GMCL1	1973
PYGO2	3948
HDHD3	721
ZNF611	1752
CD63	11705
MDK	104
RNASEK	2942
CHIC1	1709
RPS29	18070
FP588	81
ZNF254	746
CA14	130
PALLD	929
PTPRA	12327
ATP13A1	8246
NR1D2	19471
CAPN8	5
SCN2B	0
NDUFA3	1886
FAM106CP	21
ANP32C	328
RBM12	8120
LOC100130275	1
ATG16L1	5823
HIGD2A	6040
LY75-CD302	19129
TCEB3	4764
ZNF383	872
BCKDHA	3510
IPP	804
ANO3	0
KRTAP27-1	0
RAP1GAP2	12512
ANKLE2	8503
PRO0611	51
SKP2	1217
FLJ39639	644
RAPSN	71
PTGIR	930
AKAP9	13017
ALKBH2	490
VPREB1	4
