GENE_SYMBOL	EXPRESSION_VALUE
TPTE2P1	0
FOXA2	0
CTSL3	0
NKAIN1	0
FLJ40852	14
HSPA7	305
MRGPRD	13
CHAT	0
ANKS6	1052
SUB1	7224
CD200R1L	0
USP43	8
KIAA0825	201
SET	10451
AMMECR1	2112
MIR4723	3
CLK3	3479
CD70	100
SHISA4	59
KIF1B	2948
AQP12B	0
MIR4757	1
RQCD1	1007
WDR12	504
CELF3	4
SNRK	18440
EXOSC8	1047
MYO18B	10
OR2L3	0
FN3K	61
MIR4283-1	0
RHOA	46802
CEBPE	22
EPHA2	145
FAM168B	9895
POTEF	8
ABCB7	1585
HFE2	0
HBS1L	3051
ZNF789	280
SAMD13	15
MIR3127	1
FNIP2	1757
FBXL8	306
ZBTB3	166
LHX5	0
GFI1	1441
TAS2R43	7
MRPL32	857
MRPS10	971
NTN5	26
KIF1A	4
RPS15	7561
HIPK4	4
BSPRY	49
MPZL2	148
LOC100233209	3659
NCOA7	5684
MIR4692	0
EGR4	91
ATP5D	2261
FBLN5	319
CCNDBP1	4693
CTDSPL	189
LOC100132526	2
GTF2H2	19
JUP	1421
CCL20	116
C19orf66	2673
CAMKV	1
PLK4	144
APOC1P1	0
RPL37A	30725
GM2A	3251
ADAM19	9790
TMIGD2	977
BCR	8137
ANKRD30BP2	0
LOC100133985	12
MIR4319	1
CGB1	0
NEMF	3387
CENPC1	2273
MIR2110	0
PPIG	5009
BIK	89
HIATL2	103
RUFY1	3352
HMBS	477
ESAM	185
C10orf96	0
PLOD2	38
ZNF847P	0
PIP4K2A	22046
EBP	1670
PDXDC2P	351
FAP	0
KCND3	9
PCID2	1784
COL6A4P1	2
GCOM1	258
PRPS1L1	165
IKZF4	475
SFTPD	74
WWC1	78
MIR650	138
MYOM2	122
MIR4715	2
GYG2P1	0
MIR873	0
ZNF837	157
ELAC1	291
LOC100507401	0
PPIL2	1976
DNM1L	2994
UBE2E3	1400
COL17A1	9
CDX4	0
FANCI	838
ARHGAP36	0
TAGLN2	29687
IDAS	0
LRRC71	1
MYH2	0
OTUD1	11032
MIR3154	0
ZNF782	334
STAG1	4500
MIR1278	1
OR10G3	0
ZNF398	2011
SULT1A1	891
WDR53	471
MIR4279	0
FAM108C1	216
FOLR4	0
RAP2B	6060
HSP90AA1	42748
SRGAP2P2	304
SRPX2	2
ELMOD3	728
CGB7	0
WNT2	0
CHST12	1244
ZNF761	589
STAT2	5214
KCNS3	2
KIAA1161	74
CSTL1	0
ZEB2	16405
SPSB2	444
SOLH	4438
ADAMTS15	5
WDTC1	8602
MIS12	1898
C6orf15	0
GEMIN4	1386
PPP3R1	8142
RPSAP52	4
SMCP	0
GOLGA8G	0
CEP57	3599
C17orf66	31
C7orf61	40
GSC	7
ABCC12	0
IL1R2	218
POMC	91
HEPN1	0
MGRN1	5254
