GENE_SYMBOL	EXPRESSION_VALUE
SH3RF2	13
F8A1	769
GSTT2	0
LOC100506730	124
LBX2	12
PATE1	0
PLAA	5196
HACL1	2868
C6orf1	3053
CRTC3	19065
LOC285045	0
LOC157627	0
MIR511-1	0
SNORD114-23	0
ZBTB37	696
PI4KAP2	263
ERVV-2	0
LOC100288198	100
RAVER2	882
MIR4670	0
IGFBP7	5903
TP63	96
EPB41L3	9801
TMEM185B	4080
KDM2B	12680
DGKK	1005
IRS2	23039
TMEM11	2275
ALS2CL	1094
ZNF713	103
PRR7	961
PSMC4	7348
TMEM51	365
SLC6A12	1007
CCDC167	1666
EDNRB	9
ZNF280B	462
ASB16	102
LOC389033	0
ARID4A	7540
GPR85	4
RDH8	1
PAG1	21355
NANOS2	0
MIR520C	0
MON2	8328
C4orf19	24
GARS	8522
LCORL	1395
FAHD2A	569
MIR4298	8
MARCH3	288
FAM18B2	192
AGPAT3	23092
GNG13	1
C19orf53	8683
P2RX1	1737
KIAA0319	15
FBXO44	2208
MIR4274	0
SERBP1	19642
DPP4	6035
MTFR1	779
TMC2	17
DIABLO	3774
UNC93B1	13435
NANOS1	559
DOHH	1375
PPP1R11	8299
CIAPIN1	3915
LIPK	0
LOC100129316	20
MITD1	1980
TMEM184C	3107
CRYBB2P1	598
ADRA2A	56
C12orf57	12454
LOC284454	2115
PRKD1	6
INPPL1	20672
NOP56	10239
SPTSSA	5503
PRSS58	0
IMP5	0
FOXD4L6	0
VHL	19602
LOC100190939	318
ZMYND8	3994
THBS1	19350
MIR4451	0
LOC653501	0
PRMT8	0
CNTN4	1
KCTD4	2
OR8K5	0
UGT2B17	2
GPR153	1020
TSPAN13	1281
TMEM179	0
MIR4778	0
OGN	16
FOXK2	9032
MIR1-1	0
PTPRG	105
UPK3BL	61
LGALS8	11767
LOC340094	0
LOC100507564	23
DDX60L	6885
SENP3	6815
RASSF8	115
C7orf29	2758
FAM46A	4372
MIR4472-2	1
PRR13	9744
MRPL24	3228
ZBTB38	16200
MIR3935	0
FARP1	68
SULT1E1	0
PCBP2	58880
MIR518A2	0
DDX11L9	0
ODF2	5277
PDSS1	470
ANTXR1	0
SLC14A1	447
GTF3C6	2189
NDUFC2-KCTD14	46
MS4A14	2054
AFG3L1P	1510
CD40LG	3161
CXADRP2	0
PTPN23	7831
ZNF80	253
FAR2	1702
RAF1	16354
CACNG7	0
PRSS23	7016
CRISPLD1	6
TMEM106A	2231
CST2	0
LY6G5B	200
MIR1181	0
GSG1L	0
WFDC12	0
HNRNPA3P1	16
TMTC2	2387
LOC100129046	12
PHF16	289
OCLN	2
LOC100271832	0
S100A7	0
LRRC1	312
NRG1	2679
ATP5B	63266
HNRNPA1	4802
GDF5	1
TKT	109731
ARL13B	1002
ABCA3	1709
GPR179	9
CSN1S2BP	0
SNORA30	2
PUSL1	1281
TSPAN31	3982
SLAMF8	613
LOC100133091	233
ACRBP	2174
ULBP1	5
PRAME	0
IP6K2	6220
MNT	6410
ERICH1	5305
ZNF673	1776
SCARNA16	7
GATAD2B	9289
GNAZ	1449
BLVRB	10821
CYP51A1	1773
RHBDD1	3993
ARF4	9096
SPRYD5	0
P4HA1	5514
HAND1	2
LILRB2	35581
HSFY2	0
RASA4	185
KRT7	59
CNGB1	0
KDELR3	22
PFKP	10349
DUSP28	990
KLHL20	2347
PRDM8	2078
UGT2B7	0
THOC5	4508
CELP	0
RPS6KA5	2373
TCF7L2	3279
MIR3660	0
PSG2	0
SAGE1	1
CEBPG	5876
ADAM10	27485
HMHB1	2
TLN1	182513
MAPKBP1	3294
FDPS	5542
TMEM222	4549
FAM75D5	0
MZF1	1435
MIR3651	0
ARSE	0
NDFIP2	510
RAB11FIP3	3701
MIR4516	0
RPS6KB2	9761
PCDHGA3	6
LOC283888	21
C15orf63	1483
MLK7-AS1	109
FCN2	15
CHML	2712
NDUFB8	8987
DKFZp761E198	16921
BCO2	25
SPINK9	2
TBC1D19	375
PIWIL2	47
OTUD3	1859
PNKD	9226
MIR3123	0
HAO2	0
FGFBP1	13
PER4	0
SLC2A11	917
NGFRAP1	656
LASP1	48765
SNORA8	46
OR5L1	0
GIMAP5	225
ADAMTS13	113
CPLX2	6
C10orf71	0
EFEMP2	205
NDUFB11	8451
GPR17	2
IFNB1	0
MIR4270	0
YTHDC2	3989
OR56B4	4
PPARG	57
RNF149	20121
MTCP1NB	1409
OR10R2	0
WAC	37743
C9orf153	0
RPS6KA6	59
ATG4D	2560
SNORA57	97
MGC3771	135
TMTC4	972
OBSL1	72
MIR3140	0
YBX2	3
ANXA13	0
NAPA	18650
LGMN	1138
RBM46	0
TAOK1	20880
MIR3152	0
LOC643837	294
STIM2	8215
TUBGCP3	5690
C5orf60	0
MIR4276	0
MIR4273	0
OR6V1	0
FAM89A	616
ATP2B3	6
SNORD116-13	1
CLPX	6500
SH3PXD2B	487
RNF152	10
UIMC1	6472
FBXL3	10202
NFE2	6755
GAGE2C	0
NDUFAF1	1542
BUD13	2739
NOL7	5588
LOC100507034	330
PPP1R15B	22546
MIRLET7B	0
MIR876	0
CD300LG	5
SNORA33	61
MT2A	2862
C1GALT1C1	2370
PLXNB1	272
RBBP8	2340
SNORD114-14	0
RAB17	5
KAT2B	12160
NPHP4	1507
TBC1D22A	8710
DHPS	5793
DDX46	15370
MPPE1	4085
APOA5	0
OR2A9P	1
ARCN1	20164
SNORD116-8	1
MAGED2	8561
OR5AK4P	0
HES3	1
MIR4303	0
OR7E156P	0
NLRP1	17684
PVRL1	2399
ZBTB7A	11961
ARSH	0
D4S234E	2436
C2orf63	302
FAM90A13	0
CDC25A	64
METTL11A	1464
SNORD36A	104
PCGF2	33
MED10	5008
LOC100130700	0
ZFAND1	4776
LOC100287834	0
L3MBTL2	5242
AK2	13037
LOC100507433	36
SLPI	15
GOLGA3	13992
PRH1-PRR4	274
ASIP	32
MIR4680	0
TMEM59	23245
SCARA3	0
CSTF2	1235
RNF186	0
RAVER1	12002
KLLN	168
GALNT5	2
PKN3	562
MIR516A1	0
FTH1P3	131
CCNB2	133
FAM194B	0
SNX18	20215
EPM2AIP1	3161
PCDHGA10	106
KERA	0
IGSF23	28
ISL2	76
S100P	426
LOC100506462	11
C7orf72	1
ACE	593
RRP7A	6810
CDKN1C	5744
SLC22A15	3050
FBLN7	882
RPL29	36912
MCM9	4393
ZNF69	182
ARMC4	2
C7orf55	1080
SEC14L3	0
DBNDD1	410
AP3B2	21
BLCAP	8668
C8A	0
MIR4510	0
KLF14	8
OTUD7B	962
PRELID2	134
PDP1	6518
OTOL1	0
OR5H15	0
ZNF282	4508
SNORD32B	0
HIP1	4024
TRAPPC3	6888
ACSM5	13
KRCC1	6063
TCTN2	630
RPL23AP64	69
ZNF592	15189
GPR137C	14
MIR3188	1
ESF1	1968
SDR9C7	0
XBP1	21556
GPN3	2271
TAS2R38	1
APBA1	251
SLC38A10	32580
HTRA3	25
CUX1	20994
CBLL1	5562
TRPM8	7
SLC45A4	1330
MIR412	0
RERGL	0
RPAIN	2941
OR5F1	0
CALCOCO2	20947
MIR23B	0
BMP5	0
DKFZp779M0652	18
DNAJC2	2577
NXPH4	60
FASTKD5	3654
KRTAP7-1	0
COG8	5016
C9orf86	15750
FAM122A	2727
PSMC5	14326
SLC39A8	4524
LOC100130705	80
EIF4ENIF1	4095
MRGPRX3	0
TPP2	8777
C5orf32	1037
THPO	0
NAGK	11235
LAIR1	14188
PPAP2C	8
FLJ37035	20
GPR78	0
KLKB1	109
NRP1	542
MYO9B	47714
ZKSCAN5	2192
MRM1	599
SIRT2	9982
BMP7	0
ACSL6	4335
KCNAB1	204
LRRC32	357
AADACL4	0
UGP2	16786
FMN2	0
SLCO4A1	73
HIST1H1A	0
APOL4	177
PSMD8	12377
LINGO3	2555
TADA2A	1409
SOD1	13276
AGBL2	167
MIR627	1
C3AR1	11942
KIAA0753	1809
SNORD79	44
EIF3H	44332
KCNC3	552
AFTPH	16519
PNPT1	3573
LOC100128505	0
USP22	20356
EPB41L4B	2
ESYT3	4
GRAMD1C	125
ACTL7B	3
R3HDM1	6678
KRTAP21-2	0
KCNAB3	61
FBXW4	6171
KL	213
JUND	97399
SHISA5	32922
VCL	26535
NYX	0
TISP43	0
C7orf40	2842
DYRK4	1288
B3GNT1	822
MARK1	3
PNPLA4	832
MRI1	3428
FAM55A	0
SNORA32	39
ZNF642	1114
LOC284632	0
NUP188	8540
MIR3146	3
LOC339803	477
NEURL2	148
PDC	1
MPL	115
CHKB	4271
ATG12	6069
TTC31	3953
MIR3170	0
TRMT5	957
RAB7L1	12062
SNORA3	51
SPATA2L	1792
SPIRE1	699
ACAP3	4988
SHROOM1	1363
LPPR5	0
CORO1A	174185
ZNF620	203
ULK4	607
ZNF589	2597
MIR19A	0
PORCN	1792
ZNF599	259
REXO1L1	0
PLEKHG7	58
GAS2L2	3
C17orf61	2865
CD36	46553
SLC36A3	5
SLC5A2	61
ZNF79	711
COQ9	3172
MRPL48	2075
XAGE3	0
NBN	8145
NFYA	7480
PLBD2	6266
SH3BGR	81
LOC283143	35
UBE2G1	10721
NEIL2	1503
CLDN3	1
LOC401074	24
FAM125B	3413
DAO	1
CD300C	7582
ZNF878	7
PAPL	5
S100A3	7
FAM84B	2556
CRABP1	0
LOC375295	0
CSH2	0
TRIM68	1872
NFKBIE	4353
LOC286094	0
CASP5	450
TKTL2	7
OR1K1	1
HKR1	1734
DYNC1LI1	8106
CHKB-CPT1B	0
CFL1	124546
LOC440900	5
NCRNA00338	404
ZNF396	79
GGA2	18394
EIF3L	50947
AP3S2	8253
VIP	2
GPC1	168
ANAPC13	4082
BIRC8	0
PFKFB2	1531
NSUN6	840
SCO1	2234
NCS1	114
DDR2	40
MIR1283-1	0
USP16	5600
OR10P1	2
LOC644242	10
MIR555	4
ERCC5	683
CBWD3	1
H2AFZ	9984
SF3B4	7595
CPA1	1
ZNF442	110
LOC729013	852
C2orf29	6508
NMT1	18124
LOC100509575	4
DMC1	27
GCSH	19
PDCL	2768
C1orf55	4204
ADD1	46103
RPS28	2046
UPK1B	2
DPP6	0
P2RY10	2945
