GENE_SYMBOL	EXPRESSION_VALUE
MIR4476	0
DCAF5	12305
EVC2	181
GBAP1	104
FKRP	1480
SLC1A6	2
AKAP3	76
HOXD10	0
CPA4	0
GJD2	0
MYH14	4
GCK	35
CHD4	22922
ZNF572	37
MTHFS	251
MIR4769	1
ZNF556	4
ELANE	88
NKG7	69887
SLC10A4	7
SPRR2A	0
DDX54	8812
LRCH1	3284
SFN	66
ATP11C	2643
BAIAP2L2	55
GAPDHS	47
ANKRD20A3	0
LOC723972	1244
SERPINI2	22
C19orf56	7103
MIR4480	1
KIAA2018	4657
FAM78B	7
SLC35E2B	7802
SNORA70B	2
RBFOX1	0
ZNF486	142
KIAA1456	27
SLC17A7	9
TTTY4B	0
HERPUD1	29282
TRAPPC6A	3537
SCGB2A1	0
ZNF28	526
ZNF23	785
SH2D1B	4669
JAZF1	9699
GPS2	6244
NPIPL3	49
FRG2B	0
LRRC8C	10722
SLC39A4	736
LOC100506472	111
MIR3138	6
C10orf10	32
AGBL1	0
UBTF	18910
AP1S2	16124
OR10J1	0
RAI14	7
MUC2	0
OR13C5	1
DDHD2	3841
KRTAP5-6	0
CLCA4	7
MTHFSD	923
MIR648	1
KCTD14	0
ECI1	2658
SNX16	689
TNNI1	0
ICA1	534
KRTAP12-2	0
OR51F1	0
SMYD4	1807
FHL3	3047
NCRNA00321	56
MEX3B	561
RESP18	0
NEK1	1079
C14orf119	2416
DUOX1	76
NCRNA00162	0
CRYBA1	7
SCYL2	4051
PHOX2A	1
NAA35	1596
KCTD7	1577
KCNJ18	1
C1orf95	12
C8orf71	0
LRIT1	0
LOC442497	1
TRMT1	3565
TNFAIP8L2	2510
PLAUR	70574
KIAA1984	140
MIR3676	0
ANKRD54	1132
GALR3	1
CLIC5	198
PSMG1	990
SESN3	1917
ANXA4	6857
CHIC2	3865
HOXC11	0
UBD	7
SLC33A1	1968
LAMTOR3	3572
RPP25	477
LOC100288069	13
DDOST	27082
KRTAP5-1	15
HPYR1	0
NUP155	1704
LOC100506054	228
NOC3L	716
MECOM	29
RPP40	184
EPC2	6412
ACSL5	7344
SEC31B	704
PRAMEF22	0
MAVS	14774
NUTF2	2762
C6orf132	44
SLC26A3	4
OXCT1	2571
WISP2	0
DYNLRB1	5172
FBXO47	0
MIR4458	0
AMPH	114
MIR4713	0
SIRT4	67
TTC15	4938
HOXD9	0
CLEC12A	12374
CABIN1	9408
NKPD1	34
LRRC37BP1	1038
CCDC134	465
HTR2A	7
CYP4F11	0
FAM90A20	1
NDUFB9	8252
CCDC150	12
GSG1	8
PALM	50
GAB2	12940
ZC3H12B	117
UCP1	0
LIN7A	587
ACSS1	10591
ASH1L	8035
TAX1BP1	15361
CBX3	9305
TFB2M	1441
HSD17B14	3
SIN3A	9501
DCST2	27
BCL2L1	7199
PNRC2	7309
TNS4	30
RBPJ	3443
TP53	4489
RBM10	5877
HERC2P3	45
CNTNAP3	2
GFM2	1754
PSMB2	10117
MIR23A	374
NME7	404
OR2Y1	0
FAM75D4	0
LOC149773	3
LOC282980	0
HAP1	3
NAT1	479
SNORD116-2	0
C14orf182	187
HSP90B3P	3559
NCRNA00086	24
GLS	5991
RGMB	1102
MBD3L3	0
LOC285847	8
TNFRSF10C	620
