GENE_SYMBOL	EXPRESSION_VALUE
TMEM65	4053
SERPINB3	0
TUBAL3	0
RAC2	63700
ROPN1	0
ERAP1	17303
ADNP	16958
MORN4	49
ETV6	8888
RSU1	13343
PNMA6A	0
CLN6	3854
ATE1	3415
ITGA7	110
AREG	218
SLC2A5	321
MFSD7	944
LOC100272217	19
POLR2F	2071
IRX6	2
MIR4436A	0
PTPRE	40093
SIX3	22
TRMT12	1801
TEX11	2
AVPR2	222
CAGE1	30
GUSBP10	0
LOC641515	0
SPTA1	27
PLEKHM1P	2107
CREB5	2674
MIR200C	0
LOC170425	5
FAM162B	0
TAS2R20	81
LMTK3	1593
OSTalpha	55
OR2T3	1
TPSG1	2
MMP2	5
HENMT1	2586
OR2A14	0
C2orf40	56
HAGHL	439
GPIHBP1	2
CDKN3	115
UBR1	8989
GNG7	2451
PDZD7	83
IFRD1	15449
RAB11B	9068
FMOD	6
FLJ22184	54
MIR548T	0
MOSC2	78
ERCC3	6649
MOBKL2B	1040
MIR3124	15
CD81	20426
GRAMD2	2
H2AFJ	2226
SPRR2F	0
NCRNA00094	1653
EXTL1	3
CD200	179
ZNF664	9625
NRD1	20999
C11orf45	89
PLD4	4466
C17orf108	1083
FLJ43390	22
KIAA0317	9097
ZNF525	991
RNF111	7581
C6orf27	347
C6orf162	600
B3GNT3	16
TMEM110-MUSTN1	205
RPL14	26062
KLK3	0
SAMD4A	702
RNF8	1360
CPNE4	4
CCL18	21
BARHL1	9
DCTD	7028
GOLGA8A	756
MIR140	2
MYLIP	31135
VPS37A	1893
THY1	2
OR2T2	0
ABO	359
LOC728723	16
MIR3187	0
LOC728875	84
MIR618	0
ANKRD6	783
TNXB	491
DEFB1	12
C6orf168	1
TRIM7	577
MTRNR2L9	21
SPEM1	0
MYOM3	0
MT3	4
UFC1	11129
UNC119B	4746
SKOR1	332
AK1	761
OR10J3	0
PLEKHM3	6940
NCRNA00318	0
VSIG4	732
SNORA2A	35
CXCR2P1	2254
