GENE_SYMBOL	EXPRESSION_VALUE
MCM4	2003
NSMCE2	1639
CD320	2724
HNRNPKP3	51
ZNF30	281
OR5A1	0
ZNF716	0
CCDC105	0
DHRS4L2	841
KANK4	1
HIST1H3C	6
ZNF530	299
FZD3	507
HOTAIRM1	1297
OR7E91P	1
RBM14	7422
ITFG3	4959
ZNF257	61
HIST2H2BE	2283
LOC100130015	4
EPGN	14
MIR4765	0
GPR143	4
TOR1AIP2	4640
OASL	3081
LOC100507055	3
PRODH	32
TUBA3D	22
MARS2	741
LOC153684	313
UBE2Q2P1	49
MAGI2	63
CALR3	2
LOC100505776	0
SLC35E4	457
DECR1	5386
LPHN1	3143
MIR662	0
PLD2	1720
MAL2	18
DUX4L2	0
GJA8	0
TARP	1221
RXFP4	24
C15orf40	949
HSPA1B	3773
RBMY1J	0
MIR138-1	0
WDR7	5013
TIMP2	20855
GDPD5	3414
SGPP2	288
THEG	0
ANG	346
ZMYND15	500
CPAMD8	447
DUX4L6	0
CENPI	24
CS	9562
CCDC157	460
BBS10	353
LOC283440	5
FLJ36000	0
NCRNA00308	0
FAS	3785
SC5DL	2641
SETDB2	3943
PGLYRP1	6
USP31	1710
MR1	6952
TTTY4C	0
UBQLN2	5107
LOC386758	116
TXNL4A	4733
TBC1D2B	6127
OPTC	0
CLDN14	0
WDR91	1911
FSCB	0
GLI1	351
LOC728743	2486
ZNF843	15
GTF2H4	1461
GYS1	4569
MIR4466	0
FAM114A1	160
NPR1	1
LOC100133669	28
P2RX6	21
ANUBL1	1549
C1orf168	0
OLIG1	1603
KIAA0664	4914
SLC1A3	62
PGAM2	845
GH1	2
OR4A16	0
DNAJC1	4154
RANGRF	983
LOC100130581	281
SNX29	10572
ACTN3	5
C8orf76	310
PRR20D	0
RBM12B	1585
LARP1	27542
RS1	4
PTRHD1	2193
SLC34A2	0
PRAMEF10	0
CCDC70	0
METTL11B	0
LILRA5	16421
OR10C1	0
CALB2	1
GADD45A	3679
ACTA2	589
OR4N5	0
BPIFB4	0
GNG5	4585
GDI1	11010
ANKRD43	4
PCDH18	9
INSL4	1
LOC100129515	0
CBFA2T2	5565
MIR4679-1	0
EMBP1	241
LY6G6C	3
HBG1	3
HEPACAM2	1
PYGM	436
MT4	0
MIR517A	0
OR8K3	0
LOC100128252	107
COX17	1104
MIR144	0
WDR17	156
KRTAP5-8	2
C10orf62	0
LOC100130331	1757
POLR3D	1718
LOC100505876	2956
KIAA1967	11534
MAST1	46
C5orf20	344
FOXN4	0
ANGPTL2	5
MIR580	0
PHLDA2	809
RGS1	39255
SNORA35	0
BAIAP2L1	235
ADAMTS7	6
CTRL	594
TTC13	3584
C17orf56	2929
GTSE1	193
EMP1	2556
PNP	12737
PLD6	399
RERE	14749
QRICH2	296
LCE3B	0
OLFM3	0
PLAGL1	1445
TRIM39-RPP21	1535
LOC100289656	1
CEACAM19	180
TIMM9	1782
ART4	2
CDH10	1
SERPINB6	9240
ENAH	43
SYT3	10
DROSHA	3946
FAM45B	1108
HOXC8	0
IER5L	3749
ZNF322	124
MGAT4C	0
ZNF549	1161
MIR598	0
LOC100506895	1
NAA40	1748
PNPO	1325
HTATSF1	8173
SLC26A5	13
GGT6	0
SMAD6	50
COPS7B	2965
CHST9-AS1	0
RASAL2	256
RBMY1A1	0
LOC100009676	269
LOC642587	0
DSCR4	0
MDH2	14687
KRT33A	0
FAM135A	1459
LOC100287722	111
LSM14A	20314
MYBPC2	14
TRADD	6146
PGK1	44902
THADA	4992
NRF1	3651
PCBP3	37
MIR3180-5	0
CPNE2	3271
SCARF2	312
FLJ33534	6
CHRNA7	16
GEMIN8	829
RNF214	3329
NBPF24	0
RBPMS2	132
POPDC2	153
CCDC104	1577
FRMPD2P1	0
SPATA9	17
PACSIN2	10191
RPP30	1679
TARBP1	2190
CASP3	3717
TAGLN	1408
CHKA	1465
GPR26	0
ANKUB1	3
EFHC2	322
RNF19B	10291
BMP10	1
C8orf44-SGK3	2
ZNF567	756
LOC100505835	0
LOC100272228	68
CXXC1	6881
MBTD1	4180
MAPRE1	19349
DCDC2	4
PRO1768	15
TTC28	439
CDCA8	230
TNRC6A	7241
NCRNA00239	84
LRRC56	340
HOXA10-HOXA9	66
AGBL3	35
DAOA	0
MUL1	3395
GAGE7	0
ESPNL	28
EEF1E1-MUTED	2142
REL	3796
ZNF569	756
RRM1	2929
CD164L2	1
PTPMT1	2339
TREM2	22
RGAG4	1237
ADCY5	18
ZNF148	7716
HTR1D	0
FONG	77
FARSA	4088
RBM15B	10960
