GENE_SYMBOL	EXPRESSION_VALUE
IL1R2	348
POMC	247
ABCC12	0
GSC	32
MGRN1	13424
PLIN2	6663
HEPN1	0
GOLGA8G	0
CEP57	6551
C7orf61	40
C17orf66	30
EPHB3	245
COLQ	832
VWDE	101
SLC17A9	468
GPBP1L1	18613
LOC100132396	0
PEX14	1595
LYPD4	0
HPD	28
UBAC1	4459
DGCR9	21
ELMOD3	1294
CGB7	0
WNT2	0
CHST12	3372
SRPX2	0
SRGAP2P2	823
WDTC1	19188
MIS12	2810
SOLH	12592
ADAMTS15	4
SMCP	0
C6orf15	0
GEMIN4	3072
PPP3R1	18225
RPSAP52	4
ZNF761	1212
STAT2	13759
KCNS3	3
ZEB2	50152
SPSB2	609
KIAA1161	114
CSTL1	0
TAGLN2	59155
IDAS	0
FANCI	1177
ARHGAP36	0
OTUD1	29623
MIR3154	0
MYH2	0
LRRC71	4
PPIL2	3992
LOC100507401	2
DNM1L	5760
UBE2E3	3046
ZNF837	322
ELAC1	655
COL17A1	9
CDX4	0
FOLR4	0
MIR4279	0
FAM108C1	470
HSP90AA1	75969
RAP2B	19190
MIR1278	1
STAG1	7975
ZNF782	589
WDR53	875
OR10G3	0
ZNF398	3958
SULT1A1	2670
FAP	0
PCID2	3099
KCND3	26
ZNF847P	0
PDXDC2P	248
EBP	3320
PIP4K2A	45707
MYOM2	573
MIR650	246
MIR873	0
MIR4715	0
GYG2P1	0
GCOM1	235
COL6A4P1	0
PRPS1L1	295
WWC1	106
IKZF4	1001
SFTPD	117
MIR4319	4
CGB1	0
NEMF	4646
ANKRD30BP2	0
LOC100133985	19
TMIGD2	1968
BCR	16010
PPIG	7477
RUFY1	8224
BIK	137
HIATL2	157
MIR2110	0
ESAM	496
C10orf96	0
PLOD2	46
HMBS	1143
CENPC1	3649
LOC100233209	5897
MPZL2	712
NCOA7	8942
MIR4692	0
BSPRY	218
CCNDBP1	9822
ATP5D	6960
EGR4	121
FBLN5	711
MRPS10	2464
NTN5	39
HIPK4	8
KIF1A	5
RPS15	15302
PLK4	301
CAMKV	3
RPL37A	80403
APOC1P1	0
ADAM19	11347
GM2A	12469
LOC100132526	5
CTDSPL	695
C19orf66	5031
CCL20	272
JUP	4393
GTF2H2	66
ZNF789	377
HBS1L	6268
SAMD13	30
EPHA2	539
CEBPE	126
FAM168B	19120
RHOA	121023
MIR4283-1	0
FN3K	246
HFE2	2
POTEF	100
ABCB7	3837
TAS2R43	14
MRPL32	1433
FBXL8	435
ZBTB3	318
FNIP2	4813
MIR3127	1
LHX5	0
GFI1	2832
FLJ40852	60
HSPA7	275
NKAIN1	2
MRGPRD	19
CHAT	0
ANKS6	1474
CD200R1L	4
SET	21132
USP43	16
KIAA0825	539
SUB1	13548
TPTE2P1	1
