GENE_SYMBOL	EXPRESSION_VALUE
C21orf37	0
SORBS3	7966
ENC1	6830
RPL31P11	148
RNASE4	861
CST1	0
IFT80	1853
GPR162	1761
SSB	5159
DEFB4A	0
BTN3A3	11715
KIR3DL1	416
NDP	2
MIR499	8
LOC100293534	12
SLC27A3	5817
SLURP1	0
S100B	249
TSSC1	3341
FABP7	0
ZBTB26	343
LOC100128675	0
WBSCR16	1309
APBA2	6200
CD69	124616
SLC10A5	5
SH3BP2	19862
CLASP2	4150
KPRP	0
UNC5B	343
MRPS18C	519
ISCU	10401
RNF135	4758
MIR185	0
RNF222	36
GPR4	0
ROR2	72
MIR4536	0
CIB1	12402
FLJ37453	864
MIR454	0
ST3GAL5	5341
LOC643714	0
TOM1	9118
PLAC2	42
TMEM182	554
EPS15L1	5164
F5	6272
NDEL1	8000
LRRFIP1	37627
NOMO3	543
SSX2IP	2216
NACA2	25899
PTPRVP	3
PLCL1	6434
LOC100506930	293
ADAMTS18	0
STK31	1
AKAP1	3403
PDE10A	0
HDAC11	1269
OR9Q2	0
C22orf25	5159
RPS27	1763
PRAMEF8	0
C2orf77	111
SLC25A2	38
CHERP	6644
LOC93432	0
LOC399715	41
CAMSAP1	8186
GAGE10	3
LOC441617	73
PCK2	3859
EIF2C1	13043
LOC389333	163
ACAP1	25612
C14orf180	0
WIPI1	1639
ACVR2A	1890
FAM196B	126
BAG5	7891
LOC100505540	0
GSTA5	0
DNAJB9	17105
TSPAN32	2485
ZBTB46	644
PIP5K1A	6050
RELT	10978
RNF144A	5460
KIAA1409	32
SERPINB12	0
NR2E1	0
ST6GAL2	8
CNR2	961
RTN4R	178
CLEC14A	4
MNX1	2
C6orf25	3719
CCDC130	1992
EIF3IP1	1582
CUX2	241
SNX14	7259
C12orf51	11783
KIF2A	18816
ACSL3	3654
C9orf30	826
MDS2	340
CCDC112	1674
DENND4A	11088
ANKRD52	9009
SRP54	3231
ZNF879	411
LYRM1	2467
C3	1168
CEBPA	10771
NCRNA00174	272
CPNE7	55
MICALCL	675
WDR46	5651
GAGE2A	0
BEND6	37
DNAJB12	6047
IRX3	9
MIR4740	2
FABP5	65
DDX19A	4746
MIR1296	0
C14orf102	2059
BLVRA	4383
CBY3	22
LMBRD1	9276
FBXO36	229
CRB1	12
NUMB	17245
PP14571	2
PGCP	6182
DLC1	170
FLJ44635	48790
OR5K1	0
LCA5	88
IL13RA2	0
CYP2D6	82
C1orf146	4
ADAMTS14	15
MIR125B2	0
P2RX4	4257
HCN2	222
MIR4515	2
TRMT6	3505
GAD1	0
FGF20	1
SAA3P	0
HTR2C	2
FAIM2	6
MTF1	7770
L2HGDH	477
DHRS7B	911
FHL1	3174
PPT2-EGFL8	5
MIR642A	0
CDH26	86
SMG5	13113
NCRNA00305	0
TSPAN17	5723
ABLIM3	1201
TLCD1	36
H2BFWT	0
LOC100288428	3
NAV2-AS4	0
SLC30A10	3
ALOX15B	176
KRTAP1-3	0
MYO15A	46
KCTD20	17380
LOC100506343	164
LOC284749	203
HOPX	5182
JAG1	657
SLC12A5	21
GPR114	4360
MYOC	0
SLC2A2	0
XPOT	7027
RSPO2	1
HJURP	107
OTOP1	0
ADAR	61068
GLYCAM1	0
TMCC3	2647
CERS2	23809
UGT1A4	0
SFTPC	0
CAMTA1	2039
ADCYAP1	1
RAX	0
SLC14A2	20
CDC42BPA	312
HOXB9	8
PRKCA	14187
SFXN3	5656
EPS8L1	186
IPO13	3152
ANKRD19P	7181
A1BG	1014
PPIAL4B	0
PYDC1	0
KIAA1467	1097
SERP1	40406
GAGE12D	0
C9orf69	7984
MIR3936	3
IFITM5	12
DLK2	176
KIF3B	7429
KAL1	7
RBAK	4942
C10orf92	4
LOC388387	2
CCDC76	1104
E4F1	2552
PARP8	24131
COL25A1	3
C2orf83	0
PRSS53	248
ZNF263	4762
PRRX2	1
UGT1A6	0
KIAA1755	0
H1FX	33014
ZNF37A	2385
ATAD3A	1281
EFEMP1	1
LHFPL1	28
KRTAP19-6	0
ABCB9	280
TBR1	4
HSD11B1L	235
DYX1C1	36
MIR451	0
LSM2	2206
AIP	12995
APOBEC3F	1641
CRNN	0
ATP4B	0
LOC100506241	0
ISM2	3
LRRC43	43
LOC283404	2
C7orf26	7025
CLPTM1	12112
PTX3	1941
EFHA2	263
SIM1	0
TRAPPC2L	2086
ITGB2	290153
WTH3DI	379
FAM174A	828
FAM76A	1669
PA2G4P4	1318
NMNAT3	362
TBCEL	1391
PSIP1	14718
YIF1B	5189
C15orf29	2024
ZNF18	1993
WNT2B	27
TTPAL	2994
DMRT3	0
TMCO3	4727
DPP10	0
C11orf53	0
SNORA20	57
TCEB3B	1
SNORA42	2
MIR4271	1
FAM135B	1
MIR25	39
CLEC9A	100
TTC29	3
CCNT1	3401
RADIL	20
LINS	5294
DAZAP1	15706
NCAM1	1957
HCFC1	21862
TM2D3	3517
TAAR8	0
PTPN21	9
CCP110	4008
GAL	0
CCDC22	5705
MAGEA8	5
TAF4	5407
TMEM101	3211
BCYRN1	0
CCDC99	540
NLGN1	3
LOC440910	1
NACAP1	1151
GCH1	7982
OR10AG1	0
NCRNA00207	0
TRIP10	419
ZNF425	174
GPR64	9
SLFN14	200
ANKRD34A	164
