GENE_SYMBOL	EXPRESSION_VALUE
KLF2	127110
MIR508	0
TDRD10	0
RAB40A	1
ZSCAN20	224
LOC100128071	280
BMX	2
ZNF184	3193
SLC7A6	12930
LRRC23	533
FBXO7	15442
AGPAT6	14232
TTLL10	7
MGAT4A	24283
IL9R	59
TMEM102	1424
RP11-165H20.1	0
GNG2	35070
FAM116A	12055
MIR4268	0
DUS1L	9674
MIR320A	1
MYO10	503
KLRG2	3
FAM120B	3759
PLCE1	33
BTBD10	2350
SCARNA7	229
RPL37	52373
RPS8	96432
KCNE1	489
ZDHHC1	716
HELQ	2924
PDLIM1	2787
RNMTL1	2356
ACOT11	151
FCGRT	31717
ADAMTS10	1367
FOLR2	764
COQ3	217
C12orf76	792
EDDM3A	3
INA	2
EBF1	773
TRERF1	11980
TBC1D5	15677
LOC100129550	1936
ANKFN1	1
MIR601	4
MIR4472-1	0
MTFP1	2405
TLE4	13803
BMS1	5145
RYR3	152
LOC729862	3579
PCDHB5	2
C2orf72	0
FAM118A	2867
TMEM117	271
RNASE10	0
SNX4	4425
HOXA6	0
PTRH1	496
AKD1	626
G6PC2	0
PDZD8	7754
FAM186B	35
LOC151534	359
MPG	5039
VPREB3	358
POLL	3963
MIR3141	0
KRBA2	206
OR52K1	12
ECH1	12433
LOC100506035	399
UBE2H	9966
DNTTIP1	3426
DOK4	228
FLJ27354	204
RBM34	4708
IFT57	3237
ENTHD1	14
RAB6A	13742
PMS2L2	0
GPR19	44
MIR450B	0
CD5L	13
CSF3R	43767
DGKB	0
SEMA7A	1590
ARHGAP9	24504
C9orf103	654
LOC340357	2
CELF5	2
ZCCHC7	4644
GEMIN2	511
UBE2CBP	356
GLDC	92
MAPK8	1909
HIST2H2AC	178
KCNA7	0
PIPOX	85
SLC22A11	0
F11R	8722
OR5K3	0
LOC388946	0
MOV10	5011
BCMO1	0
TMEM19	3986
ZNF418	204
PDCD4	20944
MIR524	0
APPL2	3580
CENPK	1136
ZBTB2	5159
MRPS6	2913
SYT7	6
MIR451B	0
SLC6A19	0
ARHGEF35	9
LARS2	2307
TTTY11	0
MIR302D	1
PRDM6	1
TBC1D17	5090
ZNF815	993
PRIM1	997
GPT	60
C16orf55	183
C22orf45	172
RIN2	5646
MIR4774	0
BCAS2	8414
ANGPTL7	26
SARDH	229
ZNF511	2702
TMEM39A	3363
ZDHHC22	0
MARCH5	5090
PRDM4	8704
SNORD81	105
DCUN1D2	1178
SLC12A6	15434
MAPK3	6594
TSGA10	270
SGMS1	6300
APOA1	16
LATS1	6835
LDLRAD2	61
KLHDC8A	5
TFIP11	8035
LOC100506433	4
NOS1	0
PCIF1	9644
SLC9A11	2
CXorf51	0
MIR548A3	0
MRPL16	2665
BOP1	667
ZBED1	10162
DEFA10P	0
MRPL9	3610
UGT1A8	0
JUN	291857
CCDC109B	9996
PLXNC1	29777
UTS2R	7
FAM19A5	1
RNASEL	2020
PEX7	600
LARGE	346
NARG2	5539
MAML3	5790
LOC400680	5
MEOX2	0
AJAP1	41
PDIA3	23461
NCKIPSD	1787
APOBEC4	6
LOC100133308	0
ZNF143	3882
HGF	1062
FNBP1	36376
FLJ37505	0
TEPP	22
EMR2	18744
HAO1	0
FGR	100012
TRIAP1	2630
HAS2-AS1	0
TYSND1	3022
ZNF658	88
NCRNA00188	41359
YEATS2	7289
DPF1	18
ESRP2	141
MIR4290	0
FAM131A	1849
CSPP1	1960
HGD	285
NRGN	22330
XIAP	9122
AHSG	0
CRAMP1L	8111
LOC440905	5
POLM	3249
C7orf68	153
C9orf80	1739
SNORD114-9	0
MRPL13	1476
ARAP3	3014
GRHL2	3
MGC57346	706
LOC643733	422
PCDHB16	0
PODN	251
IRX2	0
ZNF238	11012
NSUN4	3197
EPG5	11035
PPP3R2	4
MYL5	392
QRFPR	0
FTX	295
ACBD6	3715
OR11A1	0
SMOC1	20
MIR526B	0
TMTC1	906
C1orf123	3531
ZNF292	11077
TCF20	17251
ULK2	9413
FAM90A9	0
TOP2A	524
LOC282997	1179
TOMM20L	52
ITIH3	29
PGLYRP4	1
ATAD5	917
N4BP3	522
PALM2	0
SH3GLB1	20608
WIZ	3814
SLCO1B1	0
C7orf64	1432
CLDN18	0
LUC7L	3089
SEPHS1P	33
PPP1R16A	1078
RBP7	2524
WEE2	12
RNU6ATAC	3
FCGR2C	427
MIR4658	10
HSD17B13	67
PGAM5	3884
MIR106A	0
MIR5047	2120
LAMC1	703
ERCC6L	55
MIR3192	4
C8orf80	617
PAGE3	0
PLD5	0
PKI55	650
C18orf10	3584
GABRD	4
CYP2C9	0
ZNF256	873
