GENE_SYMBOL	EXPRESSION_VALUE
CREBL2	14239
OR2A12	0
RPS26	171
LOC339535	0
LOC100505989	0
RANBP2	9093
BPIFB6	0
CCNI2	131
G2E3	1557
PSD	499
DPP8	6884
SAP25	712
GNG3	59
OR2B3	0
BRD2	66749
INSM1	15
FLJ45983	28
NBLA00301	0
PVT1	1818
FMR1	6822
OVCH1	9
DOCK1	140
GLT1D1	6127
ARPC2	88295
HIST1H4G	0
CAPRIN2	1911
HIST1H2AD	14
NFRKB	5452
CYP3A7	7
BGN	0
FAM150A	0
TM2D1	2137
C9orf57	1
FAM175B	2836
CILP2	14
SARNP	2792
SLC35G5	3
KRTAP19-3	0
POTED	0
STYK1	166
RGL3	10
CDCA3	85
C2orf49	1100
REXO1L2P	0
UCMA	0
UBE2Q2P3	0
ZNF821	1137
PIGP	797
KAT6A	26705
KIAA0586	3607
LOC100128191	293
NEU1	5710
SLC12A9	13735
C10orf26	18436
OR12D2	0
VARS2	3687
MAB21L2	10
LOC642361	285
HMHA1	92310
NLGN3	152
OR7E24	0
LCN1	0
MAS1L	0
DVL2	5806
RAB2B	2007
MARCH8	6329
FIGF	0
BPTF	17080
PRPF31	7277
C6orf221	0
CCL3	5426
MTX2	1372
TM7SF2	654
VAV2	3829
SLC7A2	0
MBOAT4	269
CYSLTR2	995
SPEN	26417
BRIP1	309
TPSD1	30
RASSF6	81
CSNK1G1	5833
DHX29	4405
IGFBP4	1504
HEXDC	3631
STAG3L4	821
MGC21881	67
RAB4B	6597
DUX4L3	0
ITFG2	4135
HABP4	2654
GPHN	495
ANKS1A	2710
CISD2	1742
SLC31A1	4587
ZNF181	752
CCDC129	0
GABRA4	0
FUCA2	6540
GJA9	0
LIMD2	40285
CMPK1	43574
CBX7	14038
LDHB	47572
KIAA0020	2153
VPS37C	1709
MIR452	0
OR4F29	0
TLR1	3513
OR4C46	0
ZSWIM4	878
OR4N3P	0
LOC100133286	24
SLC9A10	1
MIR4720	20
RIBC2	14
LOC144742	0
STARD4	2350
SLC46A3	4158
NIP7	3278
TSC2	10907
C2orf3	3302
C20orf54	0
ZNF474	10
LYSMD2	3388
TFRC	11808
TMEM8C	0
BCL2L10	4
P4HB	64546
LOC400550	0
MIR3122	0
OLAH	0
B9D1	53
GML	2
DCAF4L2	10
PECAM1	24660
UBAP1	10859
ZNF573	274
LOC116437	0
F8A3	0
LSM11	417
ZBTB45	957
EDEM3	6142
FUT3	0
SULT1B1	758
UROS	4096
TMPRSS11F	0
OR3A4	3
LOC100507584	2
C17orf80	2267
AMN1	729
CCDC57	1933
MED29	7368
ACTR1B	13086
CTRC	7
ISL1	1
CEACAM16	0
DNAJA4	2477
TP53TG5	57
BFAR	5939
SLC39A5	8
QRSL1	3009
PRSS8	16
