GENE_SYMBOL	EXPRESSION_VALUE
MC3R	0
RPA2	4592
APOBEC3H	274
HNRNPF	27850
LOC146880	3793
SNORD23	160
C1orf192	126
PDX1	0
FLJ21408	23
C11orf30	5216
MIR2681	0
DUSP12	2516
HLA-C	414638
TBC1D2	4571
KRT25	0
MIR938	3
GLIPR1L1	13
PYGO2	4293
GMCL1	2039
RNASEK	5470
CD63	18843
ZNF611	1745
HDHD3	906
MDK	154
ZNF254	875
CHIC1	1661
RPS29	28192
FP588	89
MPV17L	33
LOC255130	23
PNPLA2	24035
WDR18	1956
GABPA	3857
CHCHD1	1144
C1orf61	61
CASKIN1	3
CTU1	594
SSPO	568
SPG20	5320
FBXO28	6275
PREP	5092
TLL1	0
MIR658	3
KCNG2	28
FAM189B	2341
SEMA4F	956
CYB561D1	3854
LOC440895	0
KPNA2	9585
FBXL14	4876
USP14	5755
ZNF846	538
AKAP9	12688
PTGIR	1579
ALKBH2	657
NCRNA00167	51
VPREB1	0
LOC730159	0
CCBP2	22
CYP4Z2P	0
COX4NB	2781
PPP1R9B	44321
IFIT5	1928
RPL3	221129
HDC	23
HRC	0
PDIA6	12109
SNORD114-17	0
HIST1H3I	19
LPAL2	153
GUCA2A	5
CTNS	1809
C13orf16	17
CDK15	2
OCIAD1	9738
MIR4272	0
CD177	2
CA14	183
PTPRA	14586
NR1D2	34159
ATP13A1	10734
PALLD	1251
NDUFA3	2770
SCN2B	1
CAPN8	9
RBM12	12676
ANP32C	474
FAM106CP	6
TCEB3	8004
LOC100130275	1
HIGD2A	10652
LY75-CD302	29163
ATG16L1	6649
IPP	787
ANO3	0
BCKDHA	6692
ZNF383	962
ANKLE2	11486
PRO0611	51
RAP1GAP2	12644
KRTAP27-1	0
RAPSN	64
SKP2	1300
FLJ39639	556
ZNF658B	0
FOXE1	16
TPTE2	4
CCT7	15461
RPS7P5	0
ICOS	8565
SF3B14	3885
LOC100506733	1
PRM1	0
SCGB1C1	3
PATE3	0
OXSR1	10234
NOBOX	0
CXCR3	1616
WDR78	40
ADD3	28181
TESK2	2495
UBL5	5262
TAS2R40	3
MAP7D3	1437
DISP2	55
KLHL18	7150
MAT1A	2
LOC402779	0
OR2AK2	4
YES1	1248
C20orf191	0
ABCA13	13
RSL24D1	13315
ZNF792	1661
SLC12A2	2803
MZT2A	2068
PAPLN	665
LILRA2	8245
TRIM37	3403
ELP3	3427
PLXNA1	2843
NCRNA00200	1
TRAPPC8	10623
PFKFB3	35028
OR10H2	0
RNF213	106280
SH3GL1	6210
VTI1A	4481
RAB40AL	4
CD34	217
HLCS	1991
LONRF3	1772
ANKS4B	3
SLITRK1	0
CCNYL1	3156
CDIPT	9527
HOTTIP	0
STRN3	4559
MTHFR	9219
INPP5D	42213
SLC35E1	7603
RPP21	159
MIR125B1	0
RTN4RL1	70
CYP4Z1	0
AP2B1	17567
LOC728752	66
PLP1	0
PVRL4	41
NUDT9	1350
LOC100132111	192
ATP6V0C	33924
CPO	21
MSLN	100
RPGRIP1	388
TYW5	1244
MIR192	1
NUDT10	43
CRIP2	2187
GDEP	0
LOC646851	13
QSER1	3754
COL4A2	30
C22orf34	274
TSTA3	3781
C20orf123	0
ENTPD3	17
KHDRBS3	29
PARP4	9963
ADPRHL1	43
SPDYE3	198
HS2ST1	4688
LOC643955	0
RNF13	8988
ZNF804A	856
DNAI2	46
C3orf36	0
ZNF467	7025
TRIML1	0
MIR136	0
BTG1	179399
CXXC4	5
SNORA68	123
VAMP8	11114
LOC162632	381
RIT2	0
ATOH1	0
EIF4EBP3	115
C2CD4B	14
LOC729970	10
ZNF552	676
LOC100124692	2
CNTD2	28
SPP2	0
LOC80054	146
METTL18	278
TBC1D12	1943
CXCL12	3
LOC100507351	7
MIR155	0
FAM73A	2508
MIR4747	0
GPR27	144
ADCY7	40606
PPP5C	3949
C14orf19	1174
ITPKA	20
NNMT	10
NEUROG1	0
FAM132A	42
PPIAL4C	0
SNORD115-30	0
RPLP1	139216
ANKRD26P1	0
DMKN	56
LCE1A	0
RRAGA	3895
KLHL15	14957
SEC31A	17331
CDK5RAP3	4063
TMEM203	3375
GOLGA1	2530
OR5D13	0
C17orf77	18
TP53RK	1777
OR6B3	0
MIR146A	4
MARCH9	3840
DTNA	91
THAP4	4550
SAT2	5521
URB2	2507
MIR941-3	0
POLR2D	3094
HIST1H2BJ	90
TBCK	1843
CLNS1A	5872
MIR4753	1
TXNDC15	2687
GNAI1	161
PLOD3	5771
POF1B	108
SNORD116-14	0
DNAJA2	10261
ADRA1D	0
FAM159A	793
FLJ44054	20
OSM	11962
WNK1	59492
ZNF766	3083
ZNF595	488
FAM22F	0
GPA33	1199
YPEL1	2005
DDN	105
TCEA2	1487
LOC283553	1
ATXN2L	26587
TTC18	106
LRFN4	1255
KLRK1	7602
MIR210	1
ORC5	1026
SNORD56	144
PLK3	19061
CSTF1	1593
MIR320C1	2
FBXL13	25
HSPG2	768
ZNF43	1246
PLAC4	27
CHRM4	177
TBC1D1	15870
FSD2	10
GPR55	400
ABR	22086
URGCP	3410
SEC23B	6462
SYNGR4	0
PIK3C2A	6177
SNAPC5	672
LOC100505715	125
SCAND3	11
PDCD2L	430
LOC642852	1033
DIDO1	10614
TMPRSS3	163
LOC100505648	187
RSPRY1	2132
CLCA1	0
GDAP2	3673
KRT83	0
SNORD62A	49
ATP8B3	269
PARP6	9057
FABP12	0
ITIH4	1451
EFCAB6	34
NUDT4	775
OTC	1
UQCR11	8524
LANCL1	4827
GAB3	6414
FAM86C1	90
C14orf159	6335
KAT8	4390
HSPB8	0
ANKRD32	1265
SLC35D3	15
C12orf62	3250
PSG3	0
LOC338864	0
JPH2	2
LOC127841	6
MIR4432	0
UGGT2	527
NOL3	198
SH3BGRL	34214
PGD	19760
PP12613	2
BTF3L4	2609
SPRY3	249
FAM55B	0
SYDE2	517
CD96	18866
LOC646508	0
PHLPP2	4328
NRBP2	1118
GSPT2	1390
DEFB103A	0
PCDHB3	1
DENND1B	5831
C15orf27	12
MELK	45
C2orf85	74
CCDC25	3587
ST8SIA3	0
MIR486	0
KRR1	4011
TSPAN18	5481
CLGN	22
PIAS4	1860
C4orf44	90
FNDC7	32
FAM21C	2986
SPRR3	2
AXDND1	22
FRK	9
MIR208B	0
YWHAH	6503
DOCK8	56140
LDHC	73
DYNC1I2	1679
HEBP1	2704
SASH3	35385
IGFBP6	108
KIAA1751	2
TGIF2	5574
SFRP2	4
DNPEP	5022
MIR532	0
NR4A1	123920
LELP1	0
FKBPL	454
COL4A4	396
FUT11	2466
CD151	7630
SCARA5	14
TMEM201	1770
NVL	2275
XG	4
KCNMB3	165
TXNDC9	1052
CHMP2A	6728
CACNA1H	328
UGT2B11	0
EID1	18809
RHOC	17491
CRISP1	0
LOC729737	209
LOC254312	0
SCARNA15	1
BTN2A2	1686
ZNF187	1076
CPSF7	14526
ZNF605	1169
ANKRD23	446
FN1	80
GOLGA6A	3
MIR330	1
TNNI3K	0
C8orf39	93
VEPH1	73
MSL3	6771
OTX1	7
ASF1A	2704
LOC100507246	7292
GPR150	89
GABRB3	6
C11orf92	12
ANO6	17325
SART1	15390
COIL	2417
OR2J3	0
NPFFR2	0
SNORA10	123
USP15	19432
LMOD2	55
ZNF101	3494
LOC150381	306
COX6B1	10878
ADCY8	0
CHPF2	11616
DAB1	18
MLLT11	494
GPD1L	3755
FAM75C2	0
OR13H1	0
STAMBP	3231
HAVCR2	3145
PTGIS	2
MIR4661	0
SEC16B	92
DDX3Y	41
RNU86	271
TULP2	258
C12orf40	4
RPL4	126439
FAM100B	22635
CUTC	2333
ZNF548	3217
GOLGA6L5	35
HBEGF	24866
FCAMR	1
TOMM22	7048
BTAF1	7184
MCC	811
WNT7A	1052
KIF22	5424
C7orf51	63
GPRC5B	204
ARID2	11990
KATNAL1	1833
GLIS3	408
TGIF2LX	0
ISLR2	0
LOC100134259	8
LOC728537	57
SNORA2B	65
MIR3175	7
ZNF542	750
CXCR5	5973
MIR196A2	0
ADCK1	706
KLHL35	90
PCP4L1	11
PHF7	578
PNMA2	24
SNORA55	144
NIPA1	2931
LYAR	4133
LOC100288122	173
NPB	56
ARTN	13
SLIT2	0
CXCL17	2
EMX1	1
AMDHD2	1674
MCM10	40
FOXRED1	1087
C15orf56	7
SIPA1L1	13739
C1QL2	1
ETV4	31
ATRX	19045
SNORD22	557
TMEM104	4117
PARD6B	408
RHOF	1188
AADACL2	0
QTRTD1	3779
ARMC3	26
GIMAP1	6134
RASSF7	2732
LOC100505893	0
COG1	4069
ATF6B	16962
SLC7A13	0
IL17RE	126
CLECL1	289
KANK3	654
FAM71F1	1
RTL1	4
TRIM64	0
CACNA1A	118
HMGCS1	5361
NLRP9	44
SPATA5L1	1156
JMY	16287
TRIM16	343
RPL13AP6	1977
VPS4B	9687
MIR1972-1	2
LYSMD3	4341
DEC1	0
SLC39A9	6765
CAPN13	0
LONRF1	2907
CLDN7	135
DDIT4L	28
SNORD116-1	1
LOC441454	21
AMZ1	69
MLXIPL	1
FAM153C	2
ZMYM3	3708
GRIK1	36
IQCF3	0
EIF4E2	4331
PPIAL4A	0
RPS2P32	123
KCNIP1	2
REEP5	14201
MAMSTR	45
DUSP2	74355
FAM105B	8327
LOC399753	0
C19orf70	2830
MIR4321	2
TMEM196	0
KCTD16	8
MIR761	0
SNORA43	0
C1orf74	50
MIR449A	0
C11orf42	16
ACHE	34
MRS2P2	341
PPM1H	796
UTS2D	14
MSL1	18491
LOC256880	27
TMEM175	2355
KIAA0195	9836
NUB1	10047
CXorf18	0
TNFRSF11A	129
TMC7	3
CES4A	429
ZNF776	2764
AMY1C	0
RPL13AP5	0
DVL1	5291
ZNF638	9757
HAR1B	72
CECR2	139
PRIM2	1054
PPP2R3A	290
EIF1	239366
LOC348840	9
NGF	0
OTUB2	689
DNAH14	20
OR52M1	0
FAM110A	6626
LOC100506474	0
F13A1	15547
TDRD5	0
ISYNA1	933
ARHGAP27	23559
ERVV-1	0
GABPB1	2727
TCTN3	2191
SEC61A2	664
C1orf9	8891
TNFRSF10B	16187
RILPL1	356
FGF16	0
METTL16	9254
TBL3	3051
CREB3L2	9295
ACRV1	4
SLC9A8	6331
DUSP5	20840
RBM18	5173
ACOT1	50
APOC1	10
C9orf41	1030
KDELC1	53
RPS23	103207
SHD	98
SENP7	7437
HSPE1-PHOCN	1240
PKD2L1	135
TTC7A	26728
CCDC37	28
ZC3H7A	15181
C2CD4D	56
PPP6R2	10008
C20orf30	6500
C10orf2	1220
SNORA60	5
FLJ31485	0
KIR3DL3	17
SNORD83A	139
LOC339529	11
ETV1	28
CCDC90B	1586
IL15RA	1394
LOC283432	0
KRT85	0
LOC339593	0
MIR512-1	0
COL15A1	23
ADCY2	4
PPIP5K2	6974
OR8H3	0
CDRT7	0
TMEM56-RWDD3	14
LOC100268168	42
LOC728323	316
RAMP1	80
WDR38	7
NPW	3
ARFGEF2	11648
TAF9B	2546
PKN1	46342
PNPLA8	14392
ATG16L2	12732
C5orf49	0
SLC26A6	1728
SLC35D2	3664
TRIM49L2	0
HMMR	64
ATP8A2	73
C13orf27	526
PRRX1	1
SDCBP2	109
INCENP	2196
DCLK3	1
CEP164	5357
C15orf58	161
CD48	66143
HIST1H3J	3
ST18	39
C8orf41	671
RALGAPA1	2021
ECSIT	4427
TYMS	110
IL4I1	503
PLAGL2	9117
SFTA2	1
PPP2R2B	1339
C8orf42	67
C10orf27	8
MAPK9	5474
COX19	4880
ABCC1	20920
FAM192A	3564
MIR4474	0
SLC5A9	30
LYSMD4	508
PRDM2	17760
PPIAL4D	0
MIR371B	5
MGLL	1961
CARM1	4732
ITGBL1	0
S100A12	8482
CEACAM21	765
EIF2AK1	14829
MIR489	0
ABCC9	0
ANKMY2	1537
HOXB2	1511
NPBWR2	3
GGPS1	2049
DPEP2	6531
BHLHE23	0
SEPT7	15513
KRTAP6-1	0
C2orf81	505
BRAT1	4523
RPS15AP10	58
ADCY6	82
BRIX1	2472
ZNF619	385
ALLC	1
ASB1	4043
FLJ46300	0
NMS	0
TICAM2	272
SLCO4C1	999
TAF2	5002
TRIP4	3173
OR1F1	13
MIR521-2	0
PSMD9	6192
LRP5	419
USP34	38493
DNAH7	14
ATG9B	507
XRN1	11863
LOC339975	0
LILRA1	6214
SNORD72	24
ILDR2	85
SH2B3	41709
NCF4	5194
CCL8	9
STAC2	3
KIAA1383	218
CFHR5	0
FAM178B	25
EEF1DP3	126
C12orf61	292
PKIA	2745
ZFC3H1	9065
PEX12	394
FAM165B	1024
RBM25	19123
HCG26	1158
SPATA2	4825
POGLUT1	1760
RNF44	23565
C20orf108	5478
GTF2F1	12668
FOXN4	2
C5orf20	168
MAST1	55
KIAA1967	13259
LOC100505876	3429
POLR3D	1709
LOC100130331	1446
C10orf62	0
PLD6	911
RERE	21039
PNP	19362
EMP1	5520
GTSE1	41
C17orf56	4408
ADAMTS7	8
CTRL	1037
TTC13	4080
BAIAP2L1	343
SNORA35	0
PHLDA2	1162
MIR580	1
RGS1	43563
ANGPTL2	7
HEPACAM2	2
HBG1	0
LY6G6C	2
EMBP1	340
INSL4	2
LOC100129515	0
CBFA2T2	8305
MIR4679-1	0
PCDH18	26
ANKRD43	7
GDI1	9948
KRTAP5-8	5
WDR17	247
MIR144	0
COX17	999
LOC100128252	178
OR8K3	0
MIR517A	0
MT4	0
PYGM	1115
CCDC70	0
PRAMEF10	0
SLC34A2	1
PTRHD1	2166
RS1	9
RBM12B	1473
PRR20D	0
LARP1	29135
ACTN3	21
C8orf76	412
SNX29	14904
LOC100130581	267
GNG5	5152
BPIFB4	0
OR4N5	0
ACTA2	637
GADD45A	5284
CALB2	0
OR10C1	0
METTL11B	0
LILRA5	13311
OLIG1	3248
KIAA0664	4777
C1orf168	0
ANUBL1	1899
P2RX6	29
LOC100133669	35
FAM114A1	195
MIR4466	2
NPR1	0
GYS1	3311
RANGRF	1120
DNAJC1	3910
GH1	4
OR4A16	0
PGAM2	760
SLC1A3	73
LOC386758	133
UBQLN2	7828
TTTY4C	0
MR1	6026
PGLYRP1	6
SETDB2	4498
USP31	1840
FAS	5277
NCRNA00308	0
SC5DL	3936
LOC283440	8
