GENE_SYMBOL	EXPRESSION_VALUE
MIR1180	0
TARBP2	401
EIF4G3	3091
NCRNA00285	1
C17orf59	541
MRAS	505
NCRNA00312	4
NDRG3	1892
FXR2	637
CLEC3A	0
RPL34	7879
ZNF705D	0
LOC100287114	0
RAB35	2887
CCDC126	221
LOC100527964	83
TNFRSF6B	52
ATP5S	324
EMILIN3	0
CYP2U1	271
FLJ42392	0
PTRF	42
ZNF365	90
BLOC1S1	1853
EAF2	493
FTSJ2	413
SLC2A10	6
PACRGL	216
MIR3529	0
MED13	7431
ALOX12B	19
MIR4468	0
LAD1	6
KLF5	308
GPR139	0
LOC100505718	0
DHFRL1	105
LOC221122	0
RMRP	104
FLNA	124843
FCRL4	0
LIPN	432
TUBA3C	0
ARFGAP2	3690
ZNF366	38
PIK3R2	896
MFAP4	91
DNAJC13	3343
PAK7	0
CLEC2B	2452
MIR4450	0
LOC152024	3
LOC729966	3
MVP	9221
GNMT	38
KBTBD3	62
ACSM1	18
FAM161B	149
TNKS	2199
SIX5	27
TMEM233	0
ZNF596	65
SLK	5081
SVIP	861
CCT6B	67
ESD	1804
ZNF135	33
HEMGN	222
CR2	158
LAIR2	76
SMG6	2048
LYPD3	471
LOC100505839	0
KLK12	0
DNAJA1	15567
HOXC13	0
MIR4770	0
PLCD1	405
LOC389906	73
ZAR1L	0
IER3IP1	963
SNORD28	53
MRPS7	824
APBB1IP	5366
BOLA2	30
MARS	2325
CASP8	3927
SLC25A17	224
PEX10	205
DUX2	0
IVNS1ABP	11976
CRISP3	0
DCHS1	639
P2RY13	1714
PPM1J	49
SRMS	6
BCL2A1	6669
SIM2	18
RNF145	1777
MIR4256	0
PCDHB14	0
LDHAL6A	30
MIR1182	0
LOC441208	3
TSPAN6	10
SGOL1	49
KIDINS220	4929
GPR151	0
AMOT	172
HIST1H2AA	0
CTAGE9	0
C14orf129	580
GUCA1B	47
SLC10A7	604
MIR340	0
NQO2	709
NAP1L3	159
RPL13P5	46
