GENE_SYMBOL	EXPRESSION_VALUE
VPS41	9036
PCTP	3043
POLR3G	131
FAM86C2P	54
PARG	1395
PCDHGB3	34
ADORA3	169
FAM171B	44
SLFN12	1276
TMEM38B	1216
PSG10P	0
NPHP3	3696
INPP5B	4346
POTEB	0
CADPS	3
CPLX4	0
FBXO38	3524
ZNF518A	4134
WASF1	251
ITGAL	90589
C16orf53	5817
UGT2B4	0
TFAP2E	459
SCGB2A2	0
MAST2	2345
MIR9-1	0
FAM202A	17
C17orf105	3
DYNLL1	6620
IGF1R	4228
NDC80	468
ZNF688	1978
ADAD2	11
ZNF770	6153
FAM170B	7
CIB3	7
FOXO1	12783
OR8I2	0
NDUFC1	2187
OR52B4	0
TUBA1C	2500
MIR545	0
NAALADL1	1555
HERC2P4	3
SNORD4A	22
CAP2	3
DLG3	1662
DNAJC5	20554
CCDC73	374
SYT13	0
CMYA5	28
LOC79015	177
HIST1H2BA	0
PTCD1	1838
PPAP2B	39
GANC	2525
NRL	186
FIGNL2	79
MAPK8IP3	4949
ZNF391	103
NKX3-1	87
CHCHD2	8239
CLCN3	4199
HHAT	636
MAL	7470
ZSCAN1	1
DHCR7	1283
DNAJC30	1031
KRT31	0
FAM99B	0
LOC641364	0
ZNF485	268
LACTB	7855
OR5H2	0
DCUN1D3	346
PCDH9	388
PPP2R5D	7895
MGST1	3353
C18orf26	0
HAPLN2	1
SURF4	28328
NPBWR1	7
SNORA80B	7
CD68	72318
IL12RB2	1031
LATS2	5298
GUK1	17092
UGT1A3	0
BASP1	4874
SNORD116-5	0
SNORA62	55
ANP32A	17735
LOC641367	126
STMN2	2
TTC12	863
ANKRD20A2	0
PTCHD1	0
CORO6	29
CLEC2D	8097
NDUFA12	4721
DCAF7	15585
LOC100128811	0
ZFPL1	1668
GDAP1L1	3
SRSF4	11523
MIR1306	0
SHMT2	9872
LECT1	2
CSNK1D	18536
RBMY1D	0
GNB1	77665
LSM12	519
PSMA1	13760
MIRLET7I	0
ZCWPW2	59
ITIH1	63
CDHR4	1
NCAPH2	4431
SNORA11	1
PLEKHG4	1470
ELFN1	14
SSX8	0
LILRB3	11502
GGT3P	1
RPS3	168057
CHCHD4	1198
PARL	8062
MUSK	2
ABHD14A	842
ACVR1B	4243
CSNK1G2	19028
ZNF32	3899
BAK1	2475
ZCRB1	2445
LPGAT1	20030
LOC100499183	4
FCRL3	3913
NSUN5P2	293
GNL1	6149
OR8U8	0
LOC154822	40
SSX4B	0
PRDM12	17
SNORD66	0
RAB25	58
NEIL1	289
TMOD1	126
MIR32	1
ATP6V1B2	27993
DPYSL5	0
NT5DC2	897
DCN	1
VSX1	0
CCDC144NL	1
MTMR6	9589
LOC100526820	100
GNG12	7
PPM1L	1635
FICD	180
CGRRF1	2176
C7orf30	1248
ARL4A	2705
HSP90AB2P	812
PACSIN1	873
ABCB11	3
PPP2R3B	1483
SHOC2	16101
GPR82	178
C12orf34	156
C4orf10	1202
IDUA	1322
LOC285359	89
MB	3
KRTAP12-1	0
LOC100131564	381
RPL10L	39
IMMT	9672
RHAG	4
REG3A	0
RPA1	16734
MVD	4411
C12orf75	5634
NKX2-6	0
NT5C3	4767
SORCS1	1
SVIL	5618
NTN1	22
RPS4Y2	29
OSBP	7876
ALCAM	3423
PCDH1	1710
POLH	2667
NID1	5058
WDR26	31640
GP1BA	510
THRB	34
COX8A	11527
TRIM23	1690
CCT8L2	0
ABCC6P2	0
ERG	43
OR2W5	0
ARMC7	1807
POM121	4235
CLK1	16232
C22orf28	9739
BIRC5	290
PWP1	6035
PLA2G3	0
CELSR2	1317
RFX5	10059
NBPF22P	0
EBLN1	0
MIR3613	4
PRKX	7603
CDCP1	156
ZNF428	2700
KIAA1107	352
RTTN	1644
HN1L	4349
N6AMT2	410
UPB1	53
ZC3HC1	1178
OR10H3	0
SPO11	0
ZFP1	1920
IGFBP1	0
GC	0
LOC401093	177
FBXL6	2023
RNF113A	4036
ACADL	0
LGALS3BP	4640
SLC18A2	1436
KAZN	6
GPRC5A	0
RGS16	77
TCTEX1D1	22
MIXL1	8
TTTY12	0
TOR1AIP1	13451
FAM75A1	0
LGALS4	49
SIX4	0
HOXA10	103
TPSB2	0
NTSR1	220
TRIM40	30
ZNF625-ZNF20	20
PRR14	6629
PTH2	0
EPOR	928
SLC25A47	3
CNNM2	1188
FLJ30403	39
CRYBB1	70
MIR187	0
UGT3A1	0
RER1	11572
SUFU	3502
SHISA7	3
C9orf64	1450
GLRA4	0
LOC729156	7
BCAR3	147
MIR1973	0
C3orf20	56
NUDT7	530
LOC100505826	9
PKDREJ	83
MIR1910	0
FFAR2	359
CSNK2A1P	2102
MARCKSL1	6828
ZNF645	6
SCIN	21
LPHN2	4
CHRAC1	6557
LOC100130932	20
C4orf43	1777
C8orf82	2813
MAD2L1	790
POLR3B	928
FAM46B	36
MIR218-2	0
NEIL3	48
CDKN2C	952
NKX2-5	0
IRS4	0
CAMLG	6912
RNASEH2C	3855
CD1B	53
PCBP1	91375
IGFL3	0
CTXN2	1
SLC35C2	7122
CAMK1	7699
AIFM2	528
CREB3L1	3
SDF2L1	3173
PEX5L	7
CANT1	6294
TAF13	712
DCST1	12
IFT43	561
DBIL5P2	1
PUS10	870
SMAD4	10478
BLM	898
EFCAB1	0
PQBP1	7273
CEP63	3727
MIR656	0
PRHOXNB	2
GNGT2	1871
NUDT5	2793
FASN	6739
SKAP2	15476
LOC100129931	22
MIR4310	0
WWTR1-AS1	1
HAS1	13
ACOX2	79
NINL	361
MIR519D	0
C3orf78	784
ADRA2C	0
C20orf24	15702
ZFP91	13033
LOC153910	0
TMEM221	21
ZNF717	364
TPSAB1	1
NKAP	2036
MIR548I3	0
TRIM43B	0
TMEM229A	0
CYP21A1P	1
PWP2	4689
LY6H	1
PRSS45	0
NR3C2	3087
MRPL21	2562
KCNJ6	0
SNORD115-29	0
ZNF57	237
C21orf70	653
GFI1B	380
CXCL9	230
RWDD1	4402
MAP3K8	5065
STK38L	6297
ARHGEF1	65084
NCRNA00319	0
RAB28	2078
C6orf106	27295
BAIAP2	2078
CD40	2394
MIR3916	70
CLASP1	7046
KPNB1	23651
MAGEA4	0
C2orf67	1023
LOC100506195	1
HSPD1	7203
SHISA3	4
RBM44	114
DKFZp686D0853	1
ALG1L	10
ZNF295	2626
LOC400960	435
SNORD115-35	0
MCF2L	751
MAP3K9	585
THBS2	125
RAB30	524
COL8A2	1372
RPL17	12114
DNAJB13	91
MIR4509-3	0
PLEKHG2	2758
GTF2E1	1805
LOC100289255	0
TMEM55B	4140
