GENE_SYMBOL	EXPRESSION_VALUE
BANF2	0
MMACHC	174
PTCD2	427
ZBTB10	2454
DLGAP2	1
LAGE3	1528
PCSK4	55
FAM81B	54
C9orf44	1
C11orf82	974
SHROOM3	1
SNIP1	1359
OR4K13	0
DPM3	1448
FLJ11235	14
OR1L3	0
EGR1	53063
SCMH1	2248
MTM1	4259
MTRNR2L5	0
GATAD1	4366
ZNF641	6812
SPACA5	0
LOC100129858	50
SNORD115-40	0
DUSP10	1620
SNAP47	3335
POR	9511
CEP95	2544
HNF4A	1
ACPP	4134
LOC147670	12
TTC39C	10288
PHOX2B	0
SRY	0
ZHX3	1896
TSPAN11	0
CCDC144B	92
RIPPLY2	0
TTC37	8926
ZNF410	7685
KATNAL2	50
MYH10	411
FLJ43860	2
TMPRSS6	35
ARFRP1	5451
VAX1	0
CGB8	0
MB21D1	2949
SASS6	662
CHD7	3079
CUL3	11562
RBM23	11370
ENSA	17149
SEPN1	11399
B3GALT5	0
ZXDC	13009
PRPF40B	495
GPR39	1
EFCAB3	3
RNASE2	1804
LENG1	1701
SUMO4	10
LOC440896	0
TECRL	0
LMCD1	82
FAM176A	3
UAP1L1	2642
FUT6	1
OR8H1	0
MIR3689A	0
RGS9	1122
C19orf26	0
SMTNL1	80
DDX55	2858
NINJ1	13180
PDS5B	6742
RETNLB	0
WIF1	0
MIR199A2	0
NDUFAF3	4776
GZMA	22486
ANKRD20A9P	135
LOC100130894	19
PDPN	0
C16orf91	762
SPRYD7	864
ALDOC	2848
CHEK2	739
F12	132
LOC100507632	420
MIR5095	0
ERN1	4143
ZNF512	4558
C1orf21	4567
C3orf71	388
ZMPSTE24	6588
LOC100506274	3
EVPL	24
NAA15	6848
TSR2	6440
OAS3	14501
FAM127A	3120
ENTPD6	6874
TMEM192	3824
CEACAM4	1641
VAMP5	6645
APOB	0
OXNAD1	5849
ENHO	548
TRIM53P	0
NDUFB7	4678
GRXCR2	0
PFKL	27450
C3orf33	366
ARPM1	23
PRKCB	56449
ARRDC1	9249
LOC100287792	0
C10orf125	1540
FAM65C	129
LMO7	943
SUPT6H	20656
CDK16	3898
PRPS1	7104
SIPA1L2	1780
VPS33B	2427
MAGI3	393
BOD1	2423
DTX4	1063
SNORD35A	108
MIR328	0
SNORA7A	0
HUNK	38
PAX4	1
C19orf22	24507
PDIA5	1359
TPD52L2	22088
CLEC4M	22
PMP2	0
TMEM105	23
MRTO4	2304
TEX261	10937
FAM155A	0
TRIM21	5140
ACBD7	35
CADM2	47
MIR610	0
FAM83C	1
ZNF692	1646
LOC646813	0
LRRC28	1463
PCDHGC4	1
LOC202781	839
TMEM88B	0
AGAP1	1622
ANXA8L1	5
FAM154B	8
SPDYE2	0
RGS7	28
MIR3615	8
ARHGEF7	7203
ASCC1	2412
ZNF423	0
NXT2	3000
MRPS14	2256
SDHAF2	6476
SNORD116-28	0
ACRC	229
MIR548I2	0
MIR936	0
TMEM121	181
CCDC72	1406
PSMB10	28429
SMCR7	1021
LOC728558	51
TGIF1	3117
SNORA38B	2
UBXN10	363
HDGFL1	0
C11orf68	4016
TTC16	1098
GNB5	3732
MGAT5B	11
TNFRSF10A	2838
BACE1-AS	49
PDGFB	769
RETN	897
CHTF18	635
APOC4	0
DLX6-AS1	0
MIR3662	3
MIR16-1	0
DHX57	4535
SNORD58A	12
MIR3180-4	2
LECT2	0
SLC26A9	0
ANO5	318
HOXC4	178
POTEC	0
SBDSP1	2686
SLC30A1	3171
SDAD1	4739
ZNF584	681
GPR115	0
KIRREL	0
POLE	3748
KCNE1L	96
SLC44A2	41981
NCRNA00160	0
CLEC2L	224
PRKCQ	6964
SNORD116-17	4
GJB1	0
SPPL2A	5279
LOC285627	0
MIR3189	0
SOCS4	2332
ALKBH8	1927
FAM3B	54
PIGQ	3540
MKKS	5626
ZBED5	3230
TMC4	291
GPR62	2
EIF4G1	39495
SPHK2	2753
OR8U1	0
POLK	4208
DNAJC21	7955
SYS1	5321
SALL2	422
ADRBK1	81182
SNAR-F	0
NHSL1	638
STK11IP	4724
TTLL2	38
LOC100289361	47
SNORD18B	9
OR4M2	2
MORF4L2	4992
MCEE	713
ELMOD1	0
C6orf165	6
C2orf27A	63
EGOT	5
ACTN4	34747
MIR3148	0
NCRNA00294	1732
ANKRD28	5094
SPTBN2	66
SEC11C	4508
TRMT2A	5702
LOC100507470	0
PRSS22	28
ATP6V0A2	4935
MYLK4	145
LCAT	488
LOC100192378	0
SUGT1P3	33
PCDH19	0
PALM3	3
NDST4	0
TBC1D15	8443
IL20RB	114
AQP3	9440
HIST1H2BO	35
MIR3201	0
TRIM67	3
STK4	50713
TESC	4424
GATC	5579
ANXA5	53397
MIR4315-2	39
C3P1	0
PSMD13	20113
GDF7	17
NOP10	6153
CENPT	2900
MIR487B	0
COQ10A	644
IBSP	0
OR10T2	0
CSTF3	2071
GJB2	0
UQCRHL	3080
MYO1B	50
GJB5	11
AMBRA1	5828
WNT3	20
LCE1D	0
PITPNM1	24766
HEY1	41
DOCK9	9169
CCDC47	9591
FLJ38109	151
MTHFD2	5849
SNHG11	463
HMGN2P46	3
LYVE1	9
LOC92659	12
COX4I2	0
NWD1	38
CHRND	3
PPFIA4	305
KDM4B	10328
SEL1L	16992
GAPT	7996
SNORD94	16
KRTAP2-1	0
TSSC4	5635
HMGB3	362
SH2D3A	2351
STARD3NL	6047
TANC1	35
MIR3184	0
TSC22D3	79199
CTAG1A	0
C12orf29	1181
MAPK15	2
C1orf162	18414
IL6ST	13167
PCDH12	522
LDLRAD3	2023
FETUB	0
NOB1	4316
TRAP1	4683
ZNF252	2988
BAAT	4
MIR3677	0
SV2A	570
CDCA7	765
FOXA3	12
ANKRD7	2
LOC153469	4
NUP35	571
KRTAP9-9	0
LOC728431	587
PDXK	13593
SNAPC4	3087
POLR2H	2410
LOC100129027	0
FKBP2	3118
C1orf86	3772
NAT9	2656
KIAA0930	41498
GPR101	0
NTF4	0
FLJ10661	105
ATXN8OS	2
OR2A4	0
DMRTB1	0
FLOT2	46932
UGT2A2	0
TERC	16
KCNJ2	258
ZNF836	982
SLC4A1	112
FAM71B	3
WNK2	63
MIR553	3
DENND2A	2
MIR519C	0
ANAPC7	4501
TMEM74	1
KANK2	275
DPPA5	0
TINAG	0
KLRD1	9101
FLNB	8533
CSRP1	10744
ZNF726	34
LDHD	568
CCL2	22
