GENE_SYMBOL	EXPRESSION_VALUE
SNORA4	179
MIR4517	12
C10orf18	3819
MIR4460	0
CSAD	205
APITD1-CORT	49
OR5AN1	0
DCLRE1A	377
MIR1295	0
MXI1	2491
PAR5	595
LOC650226	0
ACOT2	218
SNX27	3396
MIR661	2
DUSP27	1
COL7A1	14
DEFB130	0
WDR36	1471
CROCC	819
JMJD6	4016
SMCHD1	16515
USP26	0
PKMYT1	14
TP53I3	301
C1orf185	0
MND1	6
HOXC12	0
ATXN3L	5
ARIH1	6075
DVL3	2238
PPP1R2P9	0
BRD8	986
C1orf38	18662
SPANXC	0
LOC730091	52
SLC34A1	5
MIR3198-1	3
FAM86HP	19
HOMER1	131
MIR548AA2	0
MIR4777	0
AFF2	57
FLJ41649	5
MIR3920	0
NCRNA00201	660
UCA1	2
OR5J2	0
LOC1720	0
RPL41	683
DNAJA1P5	0
UBE2J2	1564
MIR514-2	0
C19orf2	3883
FOXH1	3
CRYM	56
ELOVL1	2960
MIR3646	0
PPY2	0
HAPLN3	570
TEKT4	0
ATP6V1B1	1
CELA3A	0
SLC9A3R2	88
KPTN	197
SPATA18	6
ZNF276	3206
HMGN2	1455
RELL2	278
CNPY1	0
PSMA6	2255
DGAT1	1602
ABCD4	1058
LOC285965	119
INE1	93
NODAL	52
OR8G1	0
ITGB8	9
GFM1	1784
KIAA0090	2442
INSR	2004
ZNF48	224
MIR4663	0
CIB4	0
FAM170A	1
RIC3	123
S100A7A	0
FLJ25758	0
MIR1258	0
MIR3125	1
SNRPC	1179
AGAP7	15
ITLN2	1
TBX10	1
MAGI1	3
COMMD10	1121
SV2C	30
LOC283683	6
DYDC2	0
APOBEC3A	1009
RRM2B	2187
ADAM7	0
NEUROG2	0
LOC100128573	19
ZFPM2	2
HNRNPM	12296
CRMP1	7
SH2D6	1
PCDHA7	0
LOC100144604	3
BANK1	1597
LAMP3	102
COL4A1	0
BMS1P5	0
OR6P1	0
DDIT4	8348
ARHGAP30	21979
TGFB1	22291
HBQ1	60
PIGK	1711
FAM75A2	0
PYY2	4
MYOT	11
CCL28	97
LOC285626	1
MYL4	5
SP7	3
F7	3
OSTF1	4398
C5orf13	357
ATR	2522
CPD	6261
KRT35	0
TYK2	4351
NKD2	1
PRINS	0
CAPSL	1
YBEY	206
MAP3K10	749
HMGXB4	1816
RPL7A	13186
SPTB	1342
CEP57L1	117
SRCIN1	3
TMIE	21
NT5E	269
PHAX	798
CCDC154	42
FAM48A	2055
PCDHGB7	4
PSAP	243593
LOC100130348	4
RPL10	20408
ARIH2	4308
MIR4320	0
TNP2	0
FAM160B1	2355
ST13	2278
JAGN1	734
C17orf58	104
ZFHX2	16
ETV3L	2
TP53BP2	4236
CEP19	101
TNFRSF19	10
CHIA	0
SIGLEC6	74
LRIG2	1221
FAM69B	214
SIGLEC16	66
NCRNA00247	11
AASS	78
MIR300	0
KIAA1949	8905
ASZ1	0
GRIK5	33
MTDH	12453
ITIH5L	0
AGK	937
OR6N2	0
OR4D2	0
KIAA0907	493
MED31	139
MACC1	46
FTCD	4
SNORD116-27	0
ELSPBP1	0
MIR3183	1
CAPN11	32
LOC100132891	53
OR1E1	0
LOC441601	1
PTK2	1405
C8ORFK29	4
ZSCAN5A	83
MCM3	1745
OR2A7	3
OR51I1	1
KCNN2	0
POLE2	31
GCC1	3697
DLG2	15
TMX1	3136
LOC341056	249
KRTAP5-4	1
C10orf46	5664
PCYOX1	1316
CNTROB	1075
RNF220	3809
GREB1L	13
MIR3907	0
TSPY1	0
ZNF841	484
ADAP2	1817
GXYLT2	0
GOLGA5	1295
SPINK5	0
EIF4A1	16177
ATP6V1E2	153
POM121L1P	0
C12orf23	1461
MAPK6	2545
LOC200726	0
C14orf45	153
CIDEB	2334
HCRT	1
C4B	1
SLC6A16	130
C12orf24	178
SS18L2	750
C8orf59	748
ANKRD2	0
HIST1H1E	25
OVOL1	14
ABI3BP	9
AKAP8L	3500
TMCO2	1
S100A4	32491
RAP2A	2505
LOC729911	0
FANCE	230
ANKRD10	2593
F2RL1	222
C9orf89	1703
MIR1185-2	0
CAPN9	0
SPCS3	10129
IL2	3
MAGED4B	2
FAM47A	0
SYNCRIP	8401
MIR1229	0
SNORD91A	1
RNPEP	5495
LOC285796	0
MBD3L1	0
SPHK1	637
PENK	3
CD9	2186
SMCR9	0
ZBTB8B	0
TMEM185A	376
C22orf26	36
OR1S1	0
LOC440700	0
NCRNA00264	35
PPM1E	9
MIR4779	0
C20orf160	7
LOC100128590	11
CTCF	4341
PI15	0
HOXA1	43
SNORD114-13	0
NR2C1	749
ADC	63
LOC388630	0
SLC12A7	6085
ZNF37BP	721
TBRG4	1323
ERN2	0
LOC100131060	7
MYO9A	1778
LOC255512	46
STAC	17
HGFAC	0
MET	5
GRB2	18971
DUOXA1	3
EVI2B	20874
UQCC	569
PRB1	1
PDYN	2
C20orf11	3727
ATP2B2	6
MIR520G	0
SEZ6	43
PTBP2	862
FER1L4	6
EPAS1	112
KIT	129
DAGLB	1260
ALOX15	14
UOX	3
RXRB	2316
NPNT	0
KIFC2	420
GOLGA8DP	1
MCCC2	1400
FAM160B2	1536
LOC100128288	36
POU2F1	2543
CSDA	5897
TTTY4	0
