GENE_SYMBOL	EXPRESSION_VALUE
RASL11B	7
CHRNA4	1
MIR374B	0
FDX1	3199
CLLU1OS	1
KLHL28	3432
KRT75	0
KRT40	0
RHOXF2B	0
FUBP1	8662
ARMCX1	329
WNT10B	61
MIR3200	0
MIR3160-1	0
ERGIC1	22118
KIFC2	966
GOLGA8DP	0
FAM160B2	3253
MCCC2	3999
POU2F1	1633
LOC100128288	46
CSDA	10992
TTTY4	0
FER1L4	7
EPAS1	159
KIT	290
DAGLB	3645
ALOX15	63
UOX	9
NPNT	0
RXRB	7085
PSG5	0
PDE6G	676
HAS3	196
C17orf82	0
LRSAM1	1948
DKFZP586I1420	1769
CCDC27	1
NR1I2	37
ALPK2	82
CD2	13895
MIR4712	2
DNAJC17	877
CLIP1	13342
CHRDL1	9
SUV420H1	6139
GPR89A	124
TSPYL5	844
MAP4	14841
LRRTM2	4
FAM173A	1980
NFAT5	5544
C16orf52	791
COQ10B	3706
NBPF14	394
ERN2	0
TBRG4	6507
LOC100131060	29
MYO9A	3240
HOXA1	147
NR2C1	863
ADC	240
SNORD114-13	0
LOC388630	0
ZNF37BP	741
SLC12A7	22094
LOC100128590	15
CTCF	11734
PI15	0
PPM1E	10
MIR4779	0
C20orf160	4
UQCC	1500
EVI2B	73974
C20orf11	10054
ATP2B2	6
MIR520G	0
PRB1	0
PDYN	0
SEZ6	12
PTBP2	756
GRB2	61128
DUOXA1	7
HGFAC	1
MET	16
LOC255512	162
STAC	57
LOC729911	0
ANKRD10	5985
FANCE	1250
F2RL1	2406
ABI3BP	8
AKAP8L	7365
S100A4	115392
TMCO2	0
RAP2A	7251
HIST1H1E	298
ANKRD2	1
OVOL1	0
MAPK6	3471
HCRT	9
C4B	1
C14orf45	290
CIDEB	6792
LOC200726	0
SLC6A16	280
C12orf24	580
SS18L2	1791
C8orf59	2708
ZBTB8B	0
C22orf26	134
TMEM185A	824
NCRNA00264	23
OR1S1	0
LOC440700	2
SPHK1	882
PENK	20
CD9	1528
SMCR9	0
FAM47A	0
SYNCRIP	18648
SNORD91A	0
RNPEP	14997
LOC285796	0
MIR1229	1
