GENE_SYMBOL	EXPRESSION_VALUE
PTPN22	1132
RDH11	8157
HNRNPA1P10	0
COG2	2720
NUDT15	858
GUCY2D	74
SERPINB7	0
SNORD114-5	0
KIF13A	154
EXOSC1	1844
CYP4F3	0
PPP4C	18041
GAS1	66
KRT26	0
SYT6	0
NUPR1	1
ALDOB	0
MIR299	0
MIR4323	0
FAM107A	0
TERF2	1698
AATK-AS1	0
DOCK4	15
UNC5CL	198
PHYHIPL	0
RNASE7	0
XYLT1	995
MIR941-4	0
FXC1	1789
KCTD19	2
LRRC49	5
GALNT10	2817
IFT74	496
OR4S2	0
DENND2D	3688
PDZD4	12345
FAM110C	70
LOC146481	0
POU2AF1	1500
TJP2	723
FLJ39582	323
C12orf42	71
C20orf96	204
SCXA	0
OR2L8	0
CPSF2	1420
SKIV2L	3601
WFDC10B	0
LOC100505716	0
GNAS-AS1	6
ELK4	2673
RAB32	6808
NCRNA00293	0
RCE1	2234
SLC7A5P2	68
CAPS	2702
SLBP	3915
CDC16	1327
GPR152	7
SLC9A4	0
LOC100131726	0
PDHX	878
DBX2	3
CCDC69	7047
ITPRIPL1	258
TMPRSS2	0
LOC100505658	19
LIN9	246
CD58	1623
TFE3	2368
TAS1R1	0
SLC2A6	1812
SCN4A	18
GATAD2A	5737
TSGA13	0
LOC400643	0
LOC100505576	143
DHRSX	847
DPM1	2557
ATP5O	19837
RRAGB	692
UBE2L3	5684
SPAG1	234
SHISA8	88
MIR198	0
PRKAR1A	10918
AGAP5	12
LIMS1	3126
FLJ40504	0
HIST1H4E	82
MIR4762	0
CDK2AP2	9409
MIR4473	0
PAF1	2788
MIR636	3
TLR3	6
ELF2	796
FKBP1AP1	35
KRTAP5-9	2
C14orf50	7
TECPR1	722
RPS17	4
ATAD3B	2739
MIR622	6
ABCA17P	27
MIR15A	1
C3orf79	0
LMX1A	0
GVINP1	788
LOC254100	119
SURF6	1732
LOC113230	1106
ZSCAN18	775
PIK3IP1	26901
AP2S1	23207
BAGE3	0
AMY2A	0
SCOC	2835
LARP1B	411
MIR4737	0
ZNF558	220
PPP1R7	6472
CRX	0
TUBG2	173
SLC36A1	194
ZBTB47	334
TSSK3	197
MIPEP	669
GAGE12G	0
C17orf78	3
PHF1	10324
MIR1234	0
SIX6	0
LOC647979	15091
LLGL2	2433
CDY1B	0
MIR381	0
LOC284801	1423
GOLGA8F	0
SLC6A7	4
OTUD6B	561
MSMP	108
SNAR-A3	0
KRT38	0
DDB2	2576
SETD4	543
MEFV	971
MIR548F4	0
NRM	1928
CC2D1A	2106
MIR338	0
TRIM58	1138
PHYH	842
ZNF566	324
TRPV4	48
TGM1	131
FLJ16341	0
NRAP	0
ZAK	263
PVRL3	306
SPNS2	62
LXN	159
FXYD5	75225
CACNB2	43
MESTIT1	0
SULT1A3	0
AMMECR1L	978
ARFGEF1	2054
SH2D7	0
MMD	7251
PDE4D	2879
ICT1	1148
KIR2DL4	8
LOC728716	0
TONSL	424
POC1B-GALNT4	43
TBPL1	1460
CABS1	0
SNORA41	37
AGAP6	99
CCL13	0
WARS	6196
BCL7B	9284
HOXB13	0
OR4F4	0
MIR128-2	0
NOSIP	74156
GLYATL3	0
C17orf87	456
LOC100507217	20315
IGSF3	6
KRT8	13
AICDA	0
GMIP	7719
FAM66E	0
CNTFR	2
FADS3	277
BLID	0
SLC25A4	836
C21orf58	187
ZNF304	73
CCDC88A	680
LOC100507206	22
CCDC155	3
MIR3928	0
GDF3	0
CXorf57	133
TAC1	0
WDR45	4134
MKRN1	11850
TTTY23	0
FANCC	228
ZNF358	3158
FAM83B	2
LBP	0
TMEM86B	1227
SH3GLB2	7443
GPR52	0
SLC4A8	44
TAS2R50	0
MIR502	0
HAUS3	2359
CEACAM7	0
FCHSD2	1778
RNF139	5315
TGFB1I1	156
TRIM49	0
TTC27	1520
HOXA9	0
PROCR	93
FLJ33581	0
ZNF324B	154
CKAP2L	7
KIAA1432	707
LOC440028	12
OR1I1	0
SYTL5	0
SLC25A23	258
AASDH	468
FIS1	24611
LOC441666	13
NFASC	0
PGM3	275
PLAC1	0
ZIC5	0
PRSS21	199
MKI67IP	852
MRPL10	2511
C6orf130	2030
BCAP29	1189
HYAL2	608
GBA3	6
PKIB	123
AA06	0
COL5A2	16
ZNF682	117
ST7-AS2	2
TBC1D14	162
HIGD1B	0
DTNBP1	2261
FAM111A	1856
ZNF532	42
ALOX12	789
SNRPB2	6827
KCNK1	10
INMT-FAM188B	0
CTDSPL2	915
PLEKHH3	166
MYCN	36
MIR484	0
MMAB	2405
LOC645206	5
SLC7A4	25
MTF2	1413
ODF2L	1131
RAB19	16
M1	1
C14orf79	127
PSAPL1	0
ECEL1	0
CCL22	23
MCTP1	283
NEFH	78
MIR3911	13
WWTR1	30
GFER	4478
VNN1	81
KCNMB2	0
GSTM2P1	27
CACNA1I	1680
PLEKHB1	3390
LOC100289473	1
KIAA1328	342
C5orf41	4264
P2RY1	36
RAB7A	13070
TMIGD1	1
AATF	5063
ZC3H15	3599
RNF181	6972
LANCL2	694
LEPREL1	42
RBM38	23159
FBXO22	441
MS4A13	0
MIB2	8155
LOC100128338	4
LCMT1	2477
CABP2	0
MYO3A	1
NOS3	243
CATSPER2	44
BEST3	3
GCM1	5
ZNF169	88
SGSM1	41
RAD23B	5035
CTBP2	843
STX18	1228
FLJ35776	468
NCRNA00326	0
TTTY18	0
POU5F1B	35
NDUFS4	4477
MIR4684	0
DDAH2	6953
ESYT1	14624
CNRIP1	39
ACP5	3019
SLC2A13	133
RFX4	6
ZNF736	35
INHBC	0
WDR52	80
UCP3	235
LOC646168	0
TBX15	0
ELAVL1	3302
SNORD75	0
AEN	1599
XKR5	0
CCNC	3435
LRTOMT	249
MIR497HG	120
PMVK	12337
SENP2	654
HGC6.3	0
LOC100126784	4
TTC23	13
PI4KB	6665
LOC643719	13
PKM2	48555
GDF1	0
BUB3	10767
RUNDC3B	28
RNF122	409
ZNF826P	13
ANLN	15
SMN2	0
FGF7	0
WDR31	2
PRPF19	9284
PDLIM2	14961
GULP1	0
PRELP	1
KLHL5	1739
HTA	0
RGS2	32638
CYTH3	670
MYH6	0
MIR335	2
MIR524	0
APPL2	845
CENPK	509
ZBTB2	1127
SYT7	2
MIR451B	0
MRPS6	4281
ARHGEF35	1
SLC6A19	0
MIR302D	0
ZNF815	1633
TBC1D17	2785
PRDM6	0
LARS2	433
TTTY11	0
PRIM1	1120
GPT	21
C16orf55	268
ENTHD1	11
IFT57	1205
DOK4	285
RBM34	3227
FLJ27354	238
PMS2L2	0
GPR19	44
RAB6A	2399
SEMA7A	381
ARHGAP9	14936
MIR450B	0
CD5L	0
CSF3R	4732
DGKB	0
ZCCHC7	1688
GEMIN2	578
C9orf103	416
