GENE_SYMBOL	EXPRESSION_VALUE
CAPN8	7
SCN2B	0
NDUFA3	2261
ANP32C	445
FAM106CP	0
RBM12	9780
CA14	111
PALLD	1889
NR1D2	21349
PTPRA	10651
ATP13A1	8054
KRTAP27-1	0
RAP1GAP2	14133
PRO0611	54
ANKLE2	8277
SKP2	944
FLJ39639	476
RAPSN	30
LOC100130275	1
HIGD2A	9442
ATG16L1	5694
LY75-CD302	28732
TCEB3	6308
BCKDHA	6541
ZNF383	647
IPP	582
ANO3	0
CCBP2	14
LOC730159	0
CYP4Z2P	0
PTGIR	1954
AKAP9	8645
ALKBH2	490
NCRNA00167	54
VPREB1	2
CTNS	1382
C13orf16	9
LPAL2	104
GUCA2A	1
CD177	0
MIR4272	0
CDK15	5
OCIAD1	7104
RPL3	143964
COX4NB	2767
PPP1R9B	41205
IFIT5	1068
SNORD114-17	0
HIST1H3I	16
HRC	1
PDIA6	9073
HDC	43
C1orf61	22
CHCHD1	878
SPG20	3943
PREP	3858
FBXO28	3626
CTU1	286
CASKIN1	5
SSPO	295
PNPLA2	19582
MPV17L	13
LOC255130	30
GABPA	2275
WDR18	2280
FAM189B	1889
SEMA4F	534
FBXL14	3069
USP14	4671
ZNF846	408
CYB561D1	3000
LOC440895	0
KPNA2	5442
TLL1	0
KCNG2	58
MIR658	2
PDX1	0
SNORD23	116
C1orf192	73
FLJ21408	11
C11orf30	2924
MIR2681	0
MC3R	0
RPA2	3383
APOBEC3H	169
HNRNPF	24308
LOC146880	2769
ZNF611	864
CD63	19282
HDHD3	479
MDK	174
RNASEK	5136
CHIC1	1158
FP588	60
RPS29	20588
ZNF254	547
TBC1D2	4244
KRT25	0
MIR938	4
HLA-C	356286
DUSP12	1767
PYGO2	2706
GLIPR1L1	2
GMCL1	1431
LOC728752	30
PLP1	1
CYP4Z1	0
AP2B1	14508
NUDT9	972
LOC100132111	79
PVRL4	53
RPP21	133
MIR125B1	0
RTN4RL1	11
SLC35E1	6917
LOC646851	11
GDEP	0
QSER1	3282
TYW5	793
ATP6V0C	32872
CPO	1
MSLN	50
RPGRIP1	347
NUDT10	39
CRIP2	996
MIR192	2
HLCS	1779
VTI1A	4222
SH3GL1	7051
RAB40AL	1
CD34	517
CDIPT	7688
CCNYL1	2405
STRN3	2985
INPP5D	37437
MTHFR	9342
HOTTIP	0
ANKS4B	1
SLITRK1	2
LONRF3	1751
ABCA13	54
SLC12A2	1894
ZNF792	932
RSL24D1	9714
DISP2	87
KLHL18	5089
MAT1A	0
MAP7D3	872
YES1	1653
C20orf191	0
LOC402779	0
OR2AK2	5
TRAPPC8	7022
PFKFB3	84948
OR10H2	0
RNF213	81240
PAPLN	479
MZT2A	1390
ELP3	2322
LILRA2	8328
TRIM37	2049
PLXNA1	1783
NCRNA00200	66
SF3B14	2975
LOC100506733	1
CCT7	12240
TPTE2	4
ICOS	5411
RPS7P5	2
FOXE1	11
ZNF658B	0
WDR78	32
CXCR3	1148
ADD3	19532
NOBOX	0
TAS2R40	2
UBL5	4146
TESK2	2029
PRM1	0
PATE3	0
OXSR1	9544
SCGB1C1	3
FLJ44054	17
OSM	36791
WNK1	39315
DNAJA2	8680
SNORD116-14	2
ADRA1D	0
FAM159A	479
TTC18	43
ATXN2L	22169
MIR210	1
KLRK1	5221
LRFN4	761
ZNF595	198
FAM22F	0
ZNF766	2080
TCEA2	981
LOC283553	2
GPA33	722
YPEL1	1651
DDN	83
TP53RK	1564
OR6B3	1
OR5D13	0
C17orf77	55
MIR146A	6
MARCH9	2149
DTNA	172
ANKRD26P1	2
DMKN	61
LCE1A	0
PPIAL4C	0
SNORD115-30	0
RPLP1	107889
KLHL15	9248
CDK5RAP3	3494
SEC31A	12414
TMEM203	2483
GOLGA1	2116
RRAGA	2804
CLNS1A	5225
MIR4753	1
