GENE_SYMBOL	EXPRESSION_VALUE
SYT14	0
PPP4R4	53
MIR4693	0
GPC6	0
KIAA0889	778
C9orf11	0
C1QA	1063
ARPP21	4
C9orf9	26
NCRNA00282	114
RIC8B	736
CDH17	13
ENG	2886
MRPS31	771
LOC100506713	83
KRTAP2-2	0
MACROD2-AS1	0
OR7G3	0
VPS16	2595
SYTL4	22
TMEM177	29
BIN2	17873
BABAM1	2866
DPP9	3730
CYP4F22	529
MRPL45P2	44
DDO	96
TH	0
GTF3C5	2139
NR1H2	6721
GPAT2	109
FBXO4	356
ZNF343	343
LOC286114	0
UBA52	35647
PTCH2	74
PSORS1C2	0
PRR5-ARHGAP8	193
FAM7A1	4
ELL	3835
SEC24D	2053
GORASP2	3876
PABPC5	0
NCBP1	1493
LOC100616530	3
EHBP1L1	18270
CT47B1	0
OR1L4	0
RPL22	11907
ADAMTS20	0
C19orf50	3181
GTPBP4	2550
HLA-F-AS1	234
MIR4775	0
PRDM9	0
NPLOC4	7698
MITF	344
NUDCD2	699
B3GNT4	9
LOC401320	462
psiTPTE22	100
SLC48A1	596
HLA-H	5926
SNW1	4626
DHRS3	2161
KLHL4	4
C7orf10	23
C19orf80	0
AAAS	1162
NCR3	1196
BHMT2	0
CPS1	13
CDH1	155
VPS45	1373
RSC1A1	211
USP53	1122
METTL12	69
MIR378E	1
GLRX	3107
AP3S1	1699
C21orf71	0
LOC100507443	0
C16orf96	23
UTRN	16637
NUF2	65
NCRNA00336	2
OCLM	25
LOC151174	103
KIFAP3	1096
THEM5	144
FLI1	11804
H2AFB2	0
ZNF280A	0
EFNB1	608
MIR423	2
OR56A5	0
LOC100134868	6
HIVEP3	2152
OCEL1	811
AKAP11	4618
C4orf3	7483
ONECUT2	0
HECW1	3
GTF3C1	5209
CTNND1	2738
RNF216	5352
C9orf172	257
SNORD45C	6
ZNF76	1963
TM7SF4	8
LOC653786	3
C3orf54	33
CC2D1B	2803
MIR3155B	0
OSBPL7	1242
POM121L8P	1
PIWIL3	0
SLC24A4	2324
C4orf32	917
DTWD2	327
PRSS37	0
LGALS3	6738
ABCC6P1	0
APP	10091
BPI	164
FAM86B2	0
DKFZP434A062	0
GEMIN6	136
MYL6	18753
AP1S1	567
ENO4	4
ACO1	549
GP1BB	470
SEPT9	55454
MFSD11	1611
IMPG1	0
ZNF706	1242
CFLAR-AS1	53
SLC7A8	439
OR14J1	0
TUG1	9626
PTPRB	70
PRR4	0
LOC100131691	108
MIR138-2	0
SLC10A6	0
ACBD5	2703
USP51	46
LOC100129662	0
SERINC4	107
CYP4V2	1689
KRTAP4-7	0
RASA1	3220
SEMG1	1
C17orf109	88
MIR3687	79
PIP5K1P1	101
SUN3	1
FAM26F	1932
CSRP2	1
C5orf4	215
RICTOR	6237
OR52H1	1
KIF20B	690
TCHP	1111
PIR-FIGF	8
SNORD87	57
HTN1	0
TMEM81	61
ZCCHC18	104
ABHD12	2053
SLC12A1	2
PAAF1	307
CLYBL	318
LACC1	375
UBC	107471
TIMM17A	2461
LOC728400	0
TSPY4	0
CARD17	28
DNASE1L1	2054
STAG2	10952
STAG3L3	46
ACVR2B	637
TAS2R13	1
PDE6A	1
PTPRF	10
SYTL3	4072
GXYLT1	1219
TCN1	2
USP9Y	3
MAN2B2	4807
NR1I3	29
MGC16121	5
RBMY1B	0
HSD17B2	1
LOC339807	0
TMEM35	0
SVOP	1
CYP2B6	0
NKX2-2	0
C20orf85	0
SBF1	10715
SLCO2A1	1
ALDH1A2	6
SEC23A	2627
CIRBP	22048
TNR	7
MGC16275	163
ATF5	1449
LOC388564	221
TET2	6624
MGAT3	192
APOBEC2	27
CSF2RA	1689
GLDN	5
GRK6	10261
FOXA1	7
TRAPPC2P1	338
UBAP2	1658
FBXW10	0
ZNF560	0
MIR3978	0
HSD3B1	0
PPP2R5A	6829
KEL	16
CBX1	1564
GABRA3	0
OR13A1	19
BATF	434
LILRA6	2601
PRR15L	7
PPIAL4F	0
HERC1	9200
FRS3	276
SPINT2	3690
ATXN7L2	575
PCSK9	0
TAB1	2047
MPND	1201
PDHB	2382
IL24	255
C19orf39	134
OR1J1	3
PSKH2	0
CENPQ	172
NUCKS1	8596
SSX7	0
PUM1	6431
RETSAT	996
SPAG9	4472
NOL11	2044
TSPAN15	150
MIR4797	0
TRIM64C	0
CNOT3	2358
PRKY	3
SNORD114-29	0
OVCA2	2100
DGCR2	4883
ABCA2	3903
PRKCDBP	86
SMAD2	6399
NALCN	0
ADAT3	267
FES	3761
NCRNA00273	253
ITGA1	78
RBFA	566
ADAM21	2
PSG11	0
CCL17	1
HCN4	2
NCRNA00307	0
DMD	22
DAD1	3569
RAB11A	4652
SNORD114-12	0
HIF1A	22943
ZBTB42	205
C20orf107	33
GDPD1	137
AUH	490
LOC400657	365
SNORA9	62
FBXO32	1892
NCF1C	573
SNORD113-2	0
ACAD9	910
BATF3	292
ANKS1B	9
PAPD4	4813
UBOX5	932
DLEU2L	22
MECR	322
RCOR3	2378
BCAS4	574
TPH2	3
SASH1	800
FEZ1	533
OR51B6	0
ESCO2	23
TULP1	0
MLF2	4502
LIX1L	980
ZNF132	63
SLC7A5	11163
IMP4	1879
F9	0
DNAL1	522
TMEM27	4
LOC143666	20
KC6	0
BTC	0
BCAN	2
TCTN1	147
MAP4K5	2105
NOTCH4	329
SNORD52	55
SPDEF	18
RPL23A	7376
PRMT6	580
HOXB4	174
LAMP2	6989
TIMMDC1	1326
VSTM2A	0
CCDC91	1563
FZD7	97
CLEC4D	629
MT1L	6
THRSP	1
LAPTM4A	9270
TDG	964
BOLA3	218
CERCAM	166
STRN4	4994
GCNT3	1
BEND5	94
SLC27A5	124
SOCS3	35385
SLC1A2	4
C1orf212	1745
COPS2	6352
EGLN1	3581
LIMS3L	0
SPATA13	13236
ERH	2396
KBTBD13	0
CORO2A	1631
OR4P4	0
KCTD21	315
KLK10	0
LOC100506548	1797
TYROBP	23058
TAPBP	15320
VCX	0
MIR4789	0
SPINK14	0
COPS8	1366
CRB2	37
USP37	1436
RBM42	2630
LRFN3	294
C19orf48	1152
SCARNA20	0
GATSL1	0
SCUBE2	18
CXADR	17
TXLNA	2687
VSTM2L	3
LOC100132987	0
EAPP	2873
INHBB	13
PRRT1	35
SNORD115-36	0
PDHA2	50
SPICE1	582
B3GAT3	1469
SLC29A2	226
SAMD9	2961
EPHB2	350
METAP1	2394
CEND1	17
YPEL5	53693
MIR188	0
S1PR3	947
PDE4C	1
RCHY1	2181
MAP2K2	3298
ATL1	99
RNF167	6275
PRKRIP1	1643
CLCNKB	1
DUOX2	2
HAPLN1	0
RSPH10B	0
CCDC127	212
PHLDB1	57
CHD1	11734
STARD7	8449
NDUFA6	2458
ING3	2788
MTUS2	19
LOC100188949	407
HIST1H4D	0
SMARCC1	9443
NDUFAF4	430
MRPL55	724
CCDC121	39
GLA	1686
C8orf38	293
GALNTL2	0
GRIN3B	29
IQCF6	0
LOC149837	29
SNX8	1096
NKIRAS1	152
GCDH	684
CHD3	18214
SYNPO2	58
GNA15	3303
ISOC2	589
OR6C70	0
PPP2R2C	1
UTP14A	838
MAGEC2	0
CLTCL1	170
RAX2	3
GANAB	17161
FAM35B	1
TIMM44	1130
C9orf174	301
DEFA1	0
EIF3E	17317
SNAR-A8	0
CD274	162
MRO	1
C10orf107	0
RILP	472
RC3H1	5832
CBWD5	12
PHKG2	1611
CALCRL	150
GTPBP3	625
CLCA3P	0
PPM1K	1713
VIPAR	1050
FLCN	1615
FLJ46906	50
PLS1	77
DEXI	1291
ZBTB7C	12
TTTY2B	0
AACSP1	0
SCAMP5	588
MED18	319
CLCN7	6218
