GENE_SYMBOL	EXPRESSION_VALUE
HCRTR2	0
OLR1	169
MIR3665	0
FRG2C	0
ZFP90	1890
TPRG1L	3215
PCGF3	1750
KRTAP5-10	0
ENPP1	34
ARHGEF15	0
AGT	0
SNORD115-1	0
TPRA1	1418
EGFL8	52
CYR61	2
NSA2	4117
LOC100129083	5
MIR1247	0
SRP19	1998
DARC	0
ARHGAP8	0
KHSRP	5997
WT1-AS	0
GTF3C2	3375
SNORD126	0
BLOC1S2	4128
CRYGS	39
ZNF813	315
SMAD1	360
CCDC169	1
CPZ	0
NDUFS2	4451
PAM16	254
LEPREL4	143
CHD8	7041
MARVELD3	4
C1orf70	2
ESPNP	5
TRIM59	652
RNF20	3435
C18orf55	484
PRAC	0
HIC1	231
GNB2L1	82091
ZIC3	0
SCN8A	53
LOC100505854	143
S100A1	9
IL12RB1	1661
ADAM12	35
CTSF	593
DLAT	1793
USP54	408
ID3	359
AMFR	7499
C20orf134	46
MERTK	1180
SCCPDH	1434
GCNT1	1035
CNST	3464
PPP2R1A	9103
TM4SF4	0
ZNF141	260
IL6R	15022
TUBA4A	3999
PRKCE	1303
ABHD1	33
GTF2IRD1	28
ARF6	15349
SMARCA5	7584
MIR96	0
CTTNBP2NL	430
ZNF81	619
ZBTB1	6891
CCDC58	115
C9orf3	119
KIAA2022	86
DPEP1	2
GUCY1B2	3
OR4D10	0
RCOR2	3
MXD1	8372
CCDC43	907
CLCNKA	3
EBF4	59
OR5P3	0
ZNF649	456
SRGAP1	48
CCDC66	1369
SNORD115-6	0
METTL9	29276
ANKRD36BP1	1094
MIR134	0
FLJ44511	35
TXNDC6	20
C10orf47	270
SCUBE1	42
FYB	32612
EGFLAM	0
LOC100129845	6
KLF16	2784
CCDC160	1
C14orf166B	4
KRTAP6-2	0
SLC16A1	697
MIR33B	3
ADAM6	0
C9orf125	2
POM121L9P	1
COPS4	1791
SIGLEC11	45
NCRNA00341	1559
RINT1	718
SC4MOL	605
SFT2D1	2053
OPTN	4614
ZER1	3422
HSPC072	0
SDR39U1	329
SPSB4	0
DKK3	72
TP53I11	1746
CLDN1	1
SYNJ2BP-COX16	1017
ZNF653	343
FAM197Y2P	0
NDOR1	1960
EMR4P	180
ZHX2	2586
LOC149086	5
DNMT1	4906
TCF19	486
NHLH1	33
MGAT4B	3764
PIK3C2B	1987
RAB5A	3076
FGF11	57
DACT1	749
FXN	697
MPPED1	0
TIMM8B	650
SNORD114-10	0
OR6C65	0
ZNF559	1116
ATP1A1	29140
FAM180A	0
SNTA1	308
LOC100507032	58
PDLIM3	0
ATF3	6075
PRG2	38
PRSS27	23
FAM188B	53
OR5R1	0
FGF10	0
ZNF675	702
OXA1L	8410
NOLC1	4492
ZNF654	1751
MIR4479	0
TREX1	1177
C11orf84	418
STK32B	156
RPE65	0
TMEM55A	1552
LOC729177	1
KRTAP10-2	1
LOC100507140	8
LOC147727	1342
PLA2G16	325
GPS1	3786
EIF4EBP1	1437
EN2	0
MIR655	0
MIR628	3
LOC644246	214
VGLL3	0
ITM2C	5354
MIR548W	0
BRS3	0
FAM99A	0
HIST1H3F	1
SPINK4	2
UBE3C	6969
POLR2J3	25
NPM2	5
AEBP2	2757
TEX22	30
CAP1	32219
MAP3K2	8159
SLA2	2080
LMAN1L	2
PLEKHG3	2241
UNC13C	17
TUSC1	105
YIPF3	3725
TMEM9	998
ZFYVE28	1038
ARID5A	3525
PAK1	8266
C6orf124	0
C17orf88	4
MIR4786	2
EPB49	825
CDKL2	7
HSD17B8	393
CXorf66	0
PDK1	1828
UBAC2	4413
GAGE13	0
PEX11B	825
PADI1	0
TSPEAR	3
C6orf72	1522
STX11	12479
FLJ42418	1
DOCK11	9704
BBS1	592
REM2	136
AKR1CL1	11
C10orf136	0
SIAH3	3
TRIM3	299
C19orf24	1197
HDDC2	1374
ROD1	19173
PRSS2	0
ZNF273	337
MFSD3	273
CYP26C1	0
PLCB4	12
SLC38A11	24
ZNF84	1346
TOR1B	1798
ITSN2	6501
LZTFL1	776
CCT4	6217
TMED11P	4
MKX	4
EIF1AD	1358
HSP90AA6P	6
C10orf128	241
NLRP7	61
MIR3943	0
PPP1R3F	412
LDOC1L	1852
PCDHGB4	5
SLC25A40	2571
MIR574	0
HAND2	0
TXN	1923
C5orf38	0
CAPN3	1369
DUSP18	490
LOC285878	0
PARP16	1028
CCDC6	4854
C16orf82	0
DIRC3	67
DPYSL4	22
PTTG2	15
C6orf218	0
TUBB4Q	0
ANKRD55	224
BAI3	9
TRPM3	0
MSLNL	0
GABRG2	0
TNFRSF4	155
GCLM	483
ESPN	13
OR9G4	0
GLUL	22759
MAP4K1	5274
NCRNA00102	4
AFF4	6513
PRODH2	0
MIR1343	0
PCDHGB8P	1
ATP6V1E1	2963
LCE3D	0
C10orf91	143
MIR30C1	0
TPR	11409
C16orf73	3
ANKRD33	0
LOC100506025	0
MIA2	1
LOC100379224	21
MYO5C	84
NPY6R	5
SEC1	8
USF1	3275
TRY6	1
VWA5A	738
HGS	3778
NKX6-1	0
MED13L	13308
B2M	410224
OR2AG2	0
CNKSR1	105
ADH4	0
DYRK3	59
IRF5	6935
CYP27C1	0
LOC441242	15
TTTY22	0
CTNNBIP1	1898
SNURF	9
CENPO	357
LOC283033	0
OR5K4	0
ZBED6	1011
LOC400927	54
MIR101-2	0
TRMU	707
ADM2	54
CHRNA3	2
STMN1	1437
GJD3	227
NHLH2	0
SEMA6C	139
PLCXD3	0
STK24	9223
TRIM56	701
LIN28A	1
MRPL44	1381
PPEF1	28
AMTN	0
ATAD1	1438
PCDHA3	0
CLDN12	57
AIF1	17204
TMTC3	582
SERTAD3	1787
HOXA3	15
TEKT2	7
SMTNL2	0
TRAF1	2036
LRRC14	1817
SPG7	2309
PCDHGB6	23
AEBP1	402
BICD1	306
PTCRA	113
C1QB	68
MIR1322	0
ARC	30
ANKLE1	165
CD300LB	4109
ZFYVE1	1426
TCN2	1224
C22orf13	6081
SBDS	5124
CCL3L1	0
CHST3	3
C1orf140	0
