GENE_SYMBOL	EXPRESSION_VALUE
TNP2	1
MIR4320	0
ARIH2	11261
RPL10	66060
LOC100130348	10
PSAP	628643
PCDHGB7	18
FAM48A	6210
CCDC154	162
PHAX	1771
TMIE	112
NT5E	852
SRCIN1	9
CEP57L1	263
HMGXB4	4268
RPL7A	44402
SPTB	1619
MAP3K10	3229
CAPSL	0
YBEY	577
ASZ1	0
MIR300	0
KIAA1949	26378
NCRNA00247	11
AASS	487
SIGLEC16	142
LRIG2	3031
FAM69B	453
SIGLEC6	275
CHIA	0
CEP19	330
TNFRSF19	26
ETV3L	15
TP53BP2	13698
ZFHX2	97
C17orf58	227
JAGN1	2145
ST13	5369
FAM160B1	5807
COL4A1	10
LAMP3	202
BANK1	3505
LOC100144604	0
PCDHA7	0
CRMP1	39
SH2D6	5
HNRNPM	38046
ZFPM2	5
LOC100128573	35
NEUROG2	3
RRM2B	4601
ADAM7	0
APOBEC3A	9108
LOC283683	2
DYDC2	0
SV2C	14
TBX10	0
MAGI1	13
COMMD10	2178
ITLN2	1
MIR1258	0
MIR3125	2
AGAP7	26
SNRPC	3929
FLJ25758	0
S100A7A	0
RIC3	298
PRINS	0
NKD2	3
TYK2	15811
KRT35	0
CPD	12680
ATR	6081
C5orf13	944
OSTF1	10126
F7	13
MYL4	320
SP7	12
LOC285626	7
MYOT	29
PYY2	12
CCL28	287
FAM75A2	0
PIGK	3706
HBQ1	46
TGFB1	68280
ARHGAP30	62577
DDIT4	25149
OR6P1	0
BMS1P5	0
KPTN	635
SLC9A3R2	422
CELA3A	0
TEKT4	3
ATP6V1B1	1
PPY2	0
MIR3646	0
HAPLN3	2111
ELOVL1	8300
CRYM	35
FOXH1	7
C19orf2	8863
UBE2J2	4876
MIR514-2	0
DNAJA1P5	0
RPL41	2098
LOC1720	0
OR5J2	0
CIB4	0
FAM170A	2
MIR4663	0
ZNF48	721
INSR	5344
KIAA0090	5442
GFM1	4153
ITGB8	22
OR8G1	0
INE1	303
NODAL	134
LOC285965	295
ABCD4	3056
DGAT1	5998
PSMA6	5515
CNPY1	0
RELL2	870
ZNF276	9259
HMGN2	4429
SPATA18	8
MND1	26
C1orf185	0
USP26	0
PKMYT1	166
TP53I3	892
SMCHD1	42341
JMJD6	14757
CROCC	3504
DEFB130	0
COL7A1	92
WDR36	3314
DUSP27	0
SNX27	6895
MIR661	11
LOC650226	0
ACOT2	741
PAR5	1088
DCLRE1A	823
MXI1	8476
MIR1295	0
OR5AN1	0
APITD1-CORT	210
CSAD	563
MIR4460	0
SNORA4	482
MIR4517	46
C10orf18	9848
UCA1	4
NCRNA00201	1289
MIR3920	0
FLJ41649	7
AFF2	209
MIR4777	0
MIR548AA2	0
FAM86HP	35
MIR3198-1	20
SLC34A1	2
HOMER1	291
LOC730091	67
SPANXC	0
C1orf38	48922
BRD8	2539
PPP1R2P9	0
DVL3	7234
ARIH1	16422
ATXN3L	10
HOXC12	0
FDX1	2151
MIR374B	3
CLLU1OS	1
KLHL28	3566
CHRNA4	0
RASL11B	138
FUBP1	9693
ARMCX1	640
WNT10B	194
ERGIC1	17562
MIR3200	0
MIR3160-1	0
RHOXF2B	0
KRT40	0
KRT75	0
CSDA	14461
TTTY4	0
POU2F1	4955
LOC100128288	66
FAM160B2	5130
MCCC2	3382
KIFC2	1718
GOLGA8DP	0
UOX	2
ALOX15	28
NPNT	0
RXRB	6557
KIT	265
DAGLB	3415
FER1L4	25
EPAS1	265
C17orf82	0
HAS3	643
PDE6G	593
PSG5	0
ALPK2	199
NR1I2	38
DKFZP586I1420	2593
CCDC27	2
LRSAM1	2356
GPR89A	161
TSPYL5	423
SUV420H1	6334
CHRDL1	4
MIR4712	32
DNAJC17	874
CLIP1	15461
CD2	12632
NBPF14	908
NFAT5	8236
C16orf52	472
COQ10B	9116
LRRTM2	35
MAP4	17978
FAM173A	1430
MYO9A	5238
LOC100131060	25
ERN2	2
TBRG4	4381
ZNF37BP	1677
SLC12A7	13885
LOC388630	0
ADC	137
NR2C1	1708
SNORD114-13	0
HOXA1	119
CTCF	11424
PI15	2
LOC100128590	22
C20orf160	8
MIR4779	0
PPM1E	7
SEZ6	121
PTBP2	1666
C20orf11	8858
MIR520G	0
ATP2B2	9
PDYN	0
PRB1	0
UQCC	1440
EVI2B	54435
DUOXA1	6
GRB2	49836
MET	25
HGFAC	4
STAC	32
LOC255512	124
F2RL1	415
FANCE	773
ANKRD10	5193
LOC729911	0
RAP2A	5809
S100A4	98107
TMCO2	5
AKAP8L	10660
ABI3BP	15
OVOL1	68
HIST1H1E	206
ANKRD2	1
C8orf59	2116
C12orf24	504
SLC6A16	251
SS18L2	2145
HCRT	9
C4B	2
LOC200726	0
CIDEB	5633
C14orf45	307
MAPK6	7986
NCRNA00264	66
LOC440700	2
OR1S1	0
C22orf26	122
TMEM185A	820
ZBTB8B	1
CD9	2313
SMCR9	0
SPHK1	2015
PENK	7
MBD3L1	0
SNORD91A	4
LOC285796	0
RNPEP	10583
MIR1229	2
SYNCRIP	19754
FAM47A	0
MAGED4B	4
IL2	10
SPCS3	17325
CAPN9	5
MIR1185-2	0
C9orf89	5051
OR2A7	15
MCM3	4853
ZSCAN5A	190
C8ORFK29	4
PTK2	1778
